Magic,Symbol,TF,n_trades,OsRank,CsRank,BestOpenShift,BestCloseShift,RetOriginal,BestRetOpen,BestRetClose,RetDur25,RetDur50,RetDur100,RetTF1,RetTF2,RetTF3,MAE,MFE,hitTF1,hitTF2,hitTF3,TimeToMAE_med_s,TimeToMFE_med_s,OsScoreApprox,CsScoreApprox,open_too_late,open_too_early,open_class,close_too_late,close_too_early,close_class,hitTF_max,retTF_max,edge_best_horizon,edge_best_hit,strong_predictive_edge,moderate_predictive_edge,edge_class,MFE_to_MAE,mae_mfe_class
170111129,USDJPY,60,32,7.03125,6.3125,-0.303125,-0.284375,0.015312499999999982,0.93596875,0.75771875,-0.006206896551724136,0.12042857142857143,0.3109583333333334,0.021281249999999998,-0.0603125,-0.08850000000000002,0.52096875,1.03040625,0.65625,0.65625,0.53125,33480.0,39147.5,3.96875,4.6875,True,False,too_late,True,False,too_late,0.65625,0.021281249999999998,TF1,0.65625,True,False,strong,1.977865754903725,balanced
111519159,EURUSD,15,31,7.67741935483871,7.290322580645161,-0.31935483870967746,-0.1870967741935484,0.0006183870967741936,0.005493225806451613,0.0027500000000000003,0.0009103225806451614,0.0005483870967741936,0.0004623076923076923,0.00026709677419354844,0.00037548387096774185,0.0005329032258064516,0.0017174193548387096,0.0037041935483870967,0.6451612903225806,0.6129032258064516,0.5806451612903226,2999.0,7331.0,3.3225806451612896,3.709677419354839,True,False,too_late,True,False,too_late,0.6451612903225806,0.0005329032258064516,TF1,0.6451612903225806,True,False,strong,2.1568369646882046,high_R
113044364,EURUSD,30,31,7.870967741935484,5.129032258064516,-0.2903225806451613,-0.1032258064516129,0.0009480645161290323,0.0067112903225806445,0.0027474193548387097,0.001070967741935484,0.0010653846153846154,0.0001792307692307693,0.00029580645161290324,0.0003883870967741936,0.0006648387096774193,0.0025422580645161293,0.0038348387096774194,0.5483870967741935,0.5161290322580645,0.6451612903225806,18751.5,11686.0,3.129032258064516,5.870967741935484,True,False,too_late,False,False,ok,0.6451612903225806,0.0006648387096774193,TF3,0.6451612903225806,True,False,strong,1.5084380154802688,balanced
171513124,USDJPY,15,30,7.0,6.551724137931035,-0.3310344827586207,-0.18620689655172415,0.3085172413793103,1.1618620689655172,0.7650344827586207,0.3364333333333333,0.408,0.3116086956521739,0.10426666666666667,0.20020000000000002,0.1877,0.24789655172413794,0.8611379310344828,0.5333333333333333,0.6666666666666666,0.7,5256.0,23156.0,4.0,4.448275862068965,True,False,too_late,True,False,too_late,0.7,0.20020000000000002,TF3,0.7,True,False,strong,3.4737793851717904,high_R
111517147,EURUSD,15,28,7.535714285714286,6.214285714285714,-0.32857142857142857,-0.21428571428571427,0.0007278571428571427,0.005815357142857143,0.003188214285714286,0.0005032000000000001,0.0005560869565217391,0.000817391304347826,0.0002917857142857143,0.0004814285714285714,0.0005671428571428572,0.0022525,0.004894285714285714,0.5714285714285714,0.6785714285714286,0.6785714285714286,24925.0,38346.0,3.4642857142857144,4.785714285714286,True,False,too_late,True,False,too_late,0.6785714285714286,0.0005671428571428572,TF2,0.6785714285714286,True,False,strong,2.17282384651974,high_R
111558157,EURUSD,15,28,4.714285714285714,4.071428571428571,0.024999999999999998,-0.16785714285714287,0.0018628571428571429,0.005974642857142857,0.005286785714285714,0.00013807692307692316,0.0013108,0.0010576190476190477,7.499999999999988e-06,0.0002,0.0001660714285714286,0.005282857142857143,0.007793214285714285,0.5,0.5714285714285714,0.6428571428571429,58493.5,221272.5,6.285714285714286,6.928571428571429,False,False,ok,False,False,ok,0.6428571428571429,0.0002,TF3,0.6428571428571429,True,False,strong,1.4751892915089235,balanced
110124169,EURUSD,60,27,7.37037037037037,6.777777777777778,-0.3333333333333333,-0.1814814814814815,0.0017874074074074073,0.006751111111111111,0.004252222222222222,0.0006529629629629629,0.0005338095238095239,0.0007542857142857145,0.0002214814814814815,0.0004137037037037037,0.0006022222222222222,0.0021966666666666666,0.005722222222222222,0.4444444444444444,0.5185185185185185,0.6296296296296297,6203.0,12599.0,3.6296296296296298,4.222222222222222,True,False,too_late,True,False,too_late,0.6296296296296297,0.0006022222222222222,TF3,0.6296296296296297,True,False,strong,2.604957005563986,high_R
171538179,USDJPY,15,27,6.555555555555555,6.2592592592592595,-0.1962962962962963,-0.3111111111111111,0.12018518518518519,0.7362222222222222,0.7676666666666667,0.17934615384615385,0.25716,0.46395238095238095,0.0018518518518518521,0.025444444444444447,0.03522222222222222,0.3711111111111111,1.0332592592592593,0.5185185185185185,0.5925925925925926,0.6296296296296297,32049.0,51405.0,4.444444444444445,4.7407407407407405,True,False,too_late,True,False,too_late,0.6296296296296297,0.03522222222222222,TF3,0.6296296296296297,True,False,strong,2.7842315369261477,high_R
110126113,EURUSD,60,25,7.36,7.12,-0.312,0.05199999999999999,0.0011488,0.0057536,0.0035516000000000002,0.0010308000000000001,0.0007921739130434782,0.00048285714285714284,0.00039799999999999997,0.0009007999999999999,0.0013211999999999998,0.0016604,0.0040744,0.68,0.68,0.72,2319.0,12097.0,3.6399999999999997,3.88,True,False,too_late,False,True,too_early,0.72,0.0013211999999999998,TF3,0.72,True,False,strong,2.45386653818357,high_R
209173158,EURJPY,60,25,5.2,5.6,-0.22,-0.184,0.15944,0.61748,0.7538800000000001,0.17758333333333334,0.08834782608695653,0.1660625,0.00932,0.032959999999999996,0.0766,0.51548,0.93104,0.48,0.48,0.68,58557.0,52462.0,5.8,5.4,False,False,ok,False,False,ok,0.68,0.0766,TF3,0.68,True,False,strong,1.8061612477690694,balanced
223014124,GBPJPY,30,25,7.76,6.4,-0.38,-0.21600000000000003,0.11499999999999996,1.2996800000000002,0.755,-0.08076,0.10408695652173912,0.2520952380952381,-0.015879999999999995,0.005240000000000002,0.036800000000000006,0.4814,0.91424,0.52,0.56,0.6,20206.0,28788.0,3.2400000000000007,4.6,True,False,too_late,True,False,too_late,0.6,0.036800000000000006,TF3,0.6,True,False,strong,1.8991275446614044,balanced
170153138,USDJPY,60,24,7.333333333333333,6.416666666666667,-0.39166666666666666,0.016666666666666666,0.22695833333333335,1.23025,0.7107083333333333,0.12616666666666665,0.125,0.2606818181818182,0.09220833333333334,0.113,0.10024999999999999,0.3685,0.7000000000000001,0.5,0.625,0.6666666666666666,6955.0,27153.0,3.666666666666667,4.583333333333333,True,False,too_late,False,False,ok,0.6666666666666666,0.113,TF3,0.6666666666666666,True,False,strong,1.899592944369064,balanced
171514174,USDJPY,15,24,6.666666666666667,6.791666666666667,-0.27499999999999997,-0.21666666666666667,0.30245833333333333,1.3569166666666668,0.9815416666666666,0.3825238095238095,0.54905,0.5467647058823529,0.03270833333333333,0.03316666666666667,0.051625,0.44329166666666664,1.2517083333333334,0.625,0.5416666666666666,0.5,17300.0,46114.0,4.333333333333333,4.208333333333333,True,False,too_late,True,False,too_late,0.625,0.051625,TF1,0.625,True,False,strong,2.8236676379358965,high_R
