Ticket,Magic,Symbol,TF,OsRank,BestOpenShift,CsRank,BestCloseShift,RetOriginal,BestRetOpen,BestRetClose,RetDur25,RetDur50,RetDur100,RetTF1,RetTF2,RetTF3,MAE,MFE
253692034,822412345,US500,1440,8.0,0.3,1.0,0.0,8.199999999999818,13.300000000000182,8.199999999999818,3.0999999999994543,,0.3000000000001819,-56.5,-24.699999999999818,-8.699999999999818,8.400000000000546,4.599999999999454
253696622,811521059,US30,15,1.0,0.0,11.0,-0.2,127.0,127.0,178.0,176.0,150.0,335.0,140.0,153.0,160.0,0.0,191.0
253697708,852412345,NAS100,1440,1.0,0.0,5.0,0.5,29.799999999999272,29.799999999999272,84.5,,,88.09999999999854,449.09999999999854,89.79999999999927,-27.80000000000291,0.0,47.89999999999782
253697905,170153138,USDJPY,60,6.0,-0.5,11.0,-0.2,-0.27300000000002456,0.3059999999999832,0.5749999999999886,0.2839999999999918,-0.06800000000001205,0.18999999999999773,0.22099999999997522,0.3289999999999793,0.37599999999997635,0.2720000000000198,0.6449999999999818
253698370,170411751,USDJPY,240,6.0,-0.5,2.0,-0.1,1.2090000000000032,1.6110000000000184,1.3799999999999955,0.13299999999998136,0.2539999999999907,0.8919999999999959,0.21399999999999864,0.10599999999999454,0.1419999999999959,0.08299999999999841,1.5389999999999873
253698967,120131147,GBPUSD,60,6.0,-0.3,11.0,-0.2,0.008079999999999865,0.011269999999999891,0.015490000000000004,0.01092000000000004,0.012789999999999857,0.005979999999999874,0.010270000000000001,0.010099999999999998,0.010279999999999845,0.0,0.01580999999999988
253699511,120126101,GBPUSD,60,7.0,-0.3,1.0,0.0,0.009500000000000064,0.01485000000000003,0.009500000000000064,0.006329999999999947,0.009009999999999962,0.007670000000000066,0.006950000000000012,0.007779999999999898,0.007819999999999938,0.00024000000000001798,0.010170000000000012
253699525,170111129,USDJPY,60,4.0,-0.3,6.0,-0.2,-0.6499999999999773,0.23100000000002296,0.6980000000000075,0.8449999999999989,0.5710000000000264,0.23900000000000432,0.0010000000000047748,0.20000000000001705,0.47400000000001796,0.6759999999999877,1.3530000000000086
253699843,170115122,USDJPY,60,6.0,-0.3,1.0,0.0,1.1000000000000227,1.9540000000000077,1.1000000000000227,0.5720000000000027,0.8380000000000223,0.38700000000000045,0.24800000000001887,0.5349999999999966,0.5860000000000127,0.0619999999999834,1.1380000000000052
253700895,120113183,GBPUSD,60,6.0,-0.1,1.0,0.0,0.018000000000000016,0.018979999999999997,0.018000000000000016,0.014480000000000048,0.014459999999999917,0.009759999999999991,-0.0006200000000000649,-0.0006500000000000394,0.00039999999999995595,0.0009700000000001374,0.018219999999999903
253707824,822412345,US500,1440,7.0,0.5,7.0,0.1,-47.5,-14.300000000000182,-32.899999999999636,-2.199999999999818,-6.699999999999818,-34.399999999999636,-38.399999999999636,-19.600000000000364,42.899999999999636,105.0,0.0
253708349,170112120,USDJPY,60,5.0,-0.3,7.0,-0.2,-0.6500000000000057,0.46700000000001296,0.4099999999999966,0.7860000000000014,0.30699999999998795,0.6529999999999916,0.2939999999999827,0.4779999999999802,0.5859999999999843,0.8590000000000089,1.0989999999999895
253709868,173020160,USDJPY,30,8.0,-0.3,11.0,-0.4,-0.39999999999997726,0.7730000000000246,0.5889999999999986,0.49800000000001887,0.07200000000000273,0.6100000000000136,0.39400000000000546,0.21399999999999864,0.16500000000002046,0.39999999999997726,0.835000000000008
253711520,170428148,USDJPY,240,7.0,-0.1,6.0,-0.2,-0.45000000000001705,0.6499999999999773,0.3009999999999877,0.036000000000001364,0.34099999999997976,-0.06399999999999295,0.4060000000000059,0.036000000000001364,0.23699999999999477,1.0020000000000095,0.9559999999999889
253712424,171514174,USDJPY,15,4.0,-0.3,6.0,-0.3,-0.6500000000000057,0.15799999999998704,0.7520000000000095,1.1030000000000086,0.5370000000000061,0.4830000000000041,0.014999999999986358,-0.008000000000009777,0.07200000000000273,0.6520000000000152,1.4029999999999916
253714793,113023365,EURUSD,30,11.0,-0.5,3.0,-0.1,-0.0029200000000000337,0.006519999999999859,-0.0017499999999999183,-0.0011900000000000244,-0.003229999999999844,-0.0025199999999998557,-0.0005100000000000104,-0.0019799999999998708,-0.0043199999999998795,0.006059999999999954,0.0013800000000001589
253714838,170116193,USDJPY,60,7.0,-0.3,7.0,-0.3,-0.799999999999983,0.30100000000001614,0.3310000000000173,0.42199999999999704,0.2230000000000132,0.9080000000000155,0.46299999999999386,0.3930000000000007,0.40500000000000114,0.9759999999999991,0.9819999999999993
253714857,173015161,USDJPY,30,5.0,-0.3,6.0,-0.2,-0.5,0.6100000000000136,0.4170000000000016,0.5430000000000064,0.3509999999999991,0.5879999999999939,-0.04200000000000159,0.2560000000000002,0.6219999999999857,0.8520000000000039,1.1059999999999945
253716062,120142107,GBPUSD,60,7.0,0.1,1.0,0.0,-0.0014999999999998348,0.015610000000000124,-0.0014999999999998348,-0.013329999999999842,-0.007809999999999873,-0.007339999999999902,-0.0005299999999999194,-0.00036999999999998145,-0.008029999999999982,0.019439999999999902,0.0026800000000000157
253717419,171514160,USDJPY,15,9.0,-0.2,7.0,-0.5,-0.35000000000002274,-0.10400000000001342,-0.05900000000002592,-0.16200000000000614,-0.17600000000001614,-0.10099999999999909,0.0069999999999765805,-0.1780000000000257,-0.3650000000000091,0.3689999999999998,0.09699999999997999
253717517,173078137,USDJPY,30,6.0,-0.3,10.0,-0.4,-0.132000000000005,0.907999999999987,0.5840000000000032,0.5039999999999907,0.07499999999998863,0.6220000000000141,0.2650000000000148,0.3739999999999952,0.13400000000001455,0.2599999999999909,0.9399999999999977
253721662,111517147,EURUSD,15,6.0,-0.3,6.0,-0.2,-0.0029999999999998916,0.0034200000000002007,0.0013099999999999223,-0.0010099999999999554,0.0017199999999999438,0.0014899999999999913,0.0016000000000000458,0.0011099999999999444,0.0009200000000000319,0.0029799999999999827,0.004930000000000101
253721976,120148141,GBPUSD,60,6.0,-0.4,1.0,0.0,0.010180000000000078,0.017900000000000027,0.010180000000000078,0.009300000000000086,0.007830000000000004,0.009079999999999977,0.006040000000000045,0.006869999999999932,0.006909999999999972,0.0011499999999999844,0.012769999999999948
253726229,113023381,EURUSD,30,8.0,-0.5,8.0,-0.5,-0.0030000000000001137,-0.0003500000000000725,-0.0013600000000000279,-0.003049999999999997,-0.0026000000000001577,-0.0031400000000001427,-0.0016500000000001513,-0.0028200000000000447,-0.005589999999999984,0.003009999999999957,0.00035999999999991594
253734460,913034165,XAUUSD,30,11.0,-0.4,11.0,0.5,-1.900000000000091,8.889999999999873,6.670000000000073,8.41000000000031,11.800000000000182,24.769999999999982,4.2800000000002,16.789999999999964,15.460000000000036,5.9099999999998545,6.099999999999909
253752098,852412345,NAS100,1440,5.0,0.2,5.0,-0.3,-43.60000000000218,43.599999999998545,-35.70000000000073,-75.90000000000146,-35.20000000000073,-68.5,-178.20000000000073,-377.7000000000007,-401.1000000000022,97.90000000000146,21.399999999997817
253752898,112416190,EURUSD,1440,6.0,-0.4,8.0,-0.4,-0.002650000000000041,0.00378999999999996,0.007510000000000128,,0.007720000000000171,,,,0.0032400000000001317,0.0033399999999998986,0.008260000000000156
253754628,822412345,US500,1440,1.0,0.0,9.0,0.5,16.799999999999272,16.799999999999272,21.0,16.0,19.299999999999272,2.2999999999992724,-6.0,-64.5,,0.0,22.299999999999272
253770108,200115159,EURJPY,60,10.0,-0.3,7.0,-0.4,-0.5,-0.11700000000001864,0.04100000000002524,-0.34099999999997976,-0.6239999999999952,-0.25099999999997635,0.045000000000015916,-0.09299999999998931,-0.044999999999987494,0.5029999999999859,0.11000000000001364
253774036,822412345,US500,1440,6.0,0.5,6.0,0.2,-4.899999999999636,5.699999999999818,-0.3000000000001819,-9.599999999999454,-5.800000000000182,13.199999999999818,-20.800000000000182,-76.80000000000018,,14.599999999999454,4.400000000000546
253774237,852412345,NAS100,1440,6.0,0.5,1.0,0.0,-17.299999999999272,37.900000000001455,-17.299999999999272,-46.10000000000218,-59.60000000000218,52.89999999999782,-99.90000000000146,-368.5,,70.40000000000146,17.899999999997817
253793912,172401402,USDJPY,1440,8.0,-0.5,7.0,-0.1,-1.450000000000017,-0.9230000000000018,-0.30400000000000205,,,-1.0409999999999968,-0.9980000000000189,,,1.4630000000000223,0.25099999999997635
253826400,852412345,NAS100,1440,8.0,0.4,2.0,0.5,36.89999999999782,73.79999999999927,38.29999999999927,19.099999999998545,101.89999999999782,215.5,385.0,,,87.5,50.19999999999709
253860151,171514160,USDJPY,15,8.0,-0.5,2.0,0.1,0.2750000000000057,1.367999999999995,0.2990000000000066,-0.3240000000000123,,,-0.13700000000000045,-0.11299999999999955,0.056000000000011596,0.33600000000001273,0.3149999999999977
253860553,171510151,USDJPY,15,8.0,-0.2,1.0,0.0,0.38800000000000523,1.367999999999995,0.38800000000000523,0.1939999999999884,0.003999999999990678,,-0.17500000000001137,-0.016999999999995907,0.11699999999999022,0.3079999999999927,0.42799999999999727
253860791,111517147,EURUSD,15,9.0,-0.2,1.0,0.0,0.0016000000000000458,0.007870000000000044,0.0016000000000000458,-0.002120000000000122,,,-0.0007900000000000684,-0.00032999999999994145,-0.0013199999999999878,0.0028600000000000847,0.0017099999999998783
253860980,113044364,EURUSD,30,9.0,-0.2,1.0,0.0,0.0013100000000001444,0.007870000000000044,0.0013100000000001444,-0.0017399999999998528,,,-0.0006199999999998429,-0.0025800000000000267,0.0002900000000001235,0.003149999999999986,0.0014199999999999768
253861120,111519159,EURUSD,15,8.0,-0.2,1.0,0.0,0.0024900000000001032,0.007870000000000044,0.0024900000000001032,0.0011799999999999589,-0.0013600000000000279,,9.999999999998899e-05,0.000560000000000116,-0.00042999999999993044,0.0019700000000000273,0.0025999999999999357
253861601,822412345,US500,1440,5.0,0.5,3.0,0.1,17.100000000000364,26.900000000000546,18.400000000000546,-40.80000000000018,-38.30000000000018,,,,-16.800000000000182,16.800000000000182,16.699999999999818
253862189,171514180,USDJPY,15,7.0,-0.2,1.0,0.0,0.4630000000000223,1.3689999999999998,0.4630000000000223,0.29700000000002547,,,-0.10099999999999909,0.05700000000001637,0.1910000000000025,0.23399999999998045,0.5020000000000095
253865824,170116193,USDJPY,60,8.0,-0.4,3.0,-0.1,0.002999999999985903,0.05999999999997385,0.02600000000001046,,,,-0.16399999999998727,-0.3919999999999959,-0.6009999999999991,0.026999999999986812,0.04099999999999682
253872843,822412345,US500,1440,1.0,0.0,1.0,0.0,30.0,30.0,30.0,13.899999999999636,,,,,52.599999999999454,9.900000000000546,31.599999999999454
253873578,852412345,NAS100,1440,1.0,0.0,1.0,0.0,143.40000000000146,143.40000000000146,143.40000000000146,68.40000000000146,,,,,304.7000000000007,55.0,136.0
253880932,110124169,EURUSD,60,9.0,-0.1,1.0,0.0,7.00000000000145e-05,0.0045800000000000285,7.00000000000145e-05,-5.999999999994898e-05,0.0006099999999999994,0.0008900000000000574,0.0008399999999999519,-0.00014999999999987246,0.0003900000000001125,0.003030000000000088,0.0015899999999999803
253899781,170453108,USDJPY,240,8.0,-0.5,8.0,-0.5,-0.700000000000017,-0.028999999999996362,-0.14300000000000068,-0.27899999999999636,-0.75,-0.8000000000000114,-0.19400000000001683,-0.5560000000000116,-0.7609999999999957,0.7009999999999934,0.3859999999999957
253908482,822412345,US500,1440,5.0,-0.1,8.0,-0.1,6.5,7.600000000000364,8.899999999999636,9.100000000000364,9.100000000000364,6.899999999999636,16.199999999999818,42.600000000000364,46.100000000000364,1.6000000000003638,11.399999999999636
253931993,913034165,XAUUSD,30,7.0,-0.5,6.0,-0.2,6.9699999999998,14.88000000000011,12.210000000000036,1.069999999999709,10.759999999999764,5.4099999999998545,2.1099999999996726,5.039999999999964,11.359999999999673,5.539999999999964,13.109999999999673
253932573,172401402,USDJPY,1440,11.0,-0.5,11.0,0.2,-1.4499999999999886,-0.31399999999999295,-0.5769999999999982,-0.8830000000000098,-0.921999999999997,-0.992999999999995,-0.9950000000000045,-1.3520000000000039,-1.4000000000000057,1.4449999999999932,0.20900000000000318
253945026,170411751,USDJPY,240,7.0,0.5,7.0,-0.1,-0.75,-0.4759999999999991,-0.10499999999998977,-0.44599999999999795,-0.9050000000000011,0.07099999999999795,-0.32499999999998863,-0.9399999999999977,-0.5550000000000068,0.7940000000000111,0.020999999999986585
253965655,120113183,GBPUSD,60,6.0,-0.3,10.0,-0.3,0.00020000000000020002,0.0037200000000001676,0.0027700000000001612,0.001960000000000184,-0.0011199999999997878,-0.0012599999999998168,0.0014100000000001334,0.0014700000000000824,0.0006900000000000794,0.0004499999999998394,0.003090000000000037
253972292,811521059,US30,15,2.0,-0.5,2.0,-0.4,126.0,131.0,129.0,73.0,84.0,,121.0,98.0,70.0,0.0,134.0
254002732,120142107,GBPUSD,60,6.0,-0.4,4.0,-0.5,-0.0031200000000000117,4.0000000000040004e-05,0.0016399999999998638,0.00010999999999983245,-0.0044800000000000395,,-0.0005100000000000104,0.0007800000000000029,-0.0014000000000000679,0.005350000000000188,0.003730000000000011
254005729,203043197,EURJPY,30,8.0,-0.2,8.0,0.3,-0.14699999999999136,0.2680000000000007,-0.02400000000000091,-0.1209999999999809,,,0.09500000000002728,0.01300000000000523,0.10099999999999909,0.3039999999999736,0.16200000000000614
254021232,811521059,US30,15,1.0,0.0,11.0,-0.5,91.0,91.0,309.0,307.0,315.0,326.0,293.0,314.0,299.0,0.0,313.0
254024994,822412345,US500,1440,7.0,0.4,3.0,0.5,-0.6999999999998181,21.199999999999818,-0.2999999999992724,-22.5,-7.0,-0.2999999999992724,39.0,48.5,,25.199999999999818,3.4000000000005457
254031636,170101021,USDJPY,60,11.0,-0.1,1.0,0.0,-0.5,0.06399999999999295,-0.5,-0.9619999999999891,-1.0069999999999766,-0.953000000000003,-0.5989999999999895,-0.9909999999999854,-0.9699999999999989,,
254041406,173015161,USDJPY,30,6.0,-0.5,10.0,-0.3,-0.5,-0.25,0.33799999999999386,-0.15099999999998204,-0.4480000000000075,0.22100000000000364,0.1349999999999909,0.09100000000000819,0.17600000000001614,0.5159999999999911,0.5490000000000066
254045516,171514160,USDJPY,15,6.0,-0.5,7.0,-0.5,-0.3499999999999943,-0.17500000000001137,0.07900000000000773,-0.8249999999999886,-0.7259999999999991,-0.5619999999999834,-0.0020000000000095497,0.0660000000000025,0.028999999999996362,0.3509999999999991,0.28700000000000614
254045525,173034139,USDJPY,30,11.0,-0.3,8.0,-0.3,-0.4000000000000057,0.4989999999999952,-0.13400000000001455,-0.10200000000000387,-0.19000000000002615,-0.8400000000000034,-0.160000000000025,-0.13800000000000523,0.003999999999990678,0.3970000000000198,0.029999999999972715
254046415,120126101,GBPUSD,60,7.0,-0.1,6.0,-0.3,-0.0013099999999999223,0.0040999999999999925,0.0008000000000001339,0.0019900000000001583,-4.999999999988347e-05,0.0007100000000002105,-0.00023999999999979593,-7.999999999985796e-05,0.0014300000000000423,0.003429999999999822,0.0024700000000001943
254046434,120131147,GBPUSD,60,6.0,-0.1,6.0,-0.3,-0.0010999999999998789,0.003850000000000131,0.0008300000000001084,0.0021700000000000053,0.0012700000000001044,,-0.00018999999999991246,-2.999999999997449e-05,0.0014899999999999913,0.003269999999999884,0.0026300000000001322
254050854,170115122,USDJPY,60,7.0,-0.3,8.0,-0.5,-0.3499999999999943,0.4310000000000116,0.01500000000001478,0.10400000000001342,0.027000000000015234,-0.22399999999998954,-0.049000000000006594,0.13599999999999568,0.08699999999998909,0.3439999999999941,0.20599999999998886
254053130,111517147,EURUSD,15,6.0,-0.1,6.0,-0.3,-0.0010499999999999954,0.0026300000000001322,0.0015899999999999803,0.0012699999999998823,9.999999999998899e-05,-0.00045000000000006146,-0.0006399999999999739,0.00010999999999983245,0.00029999999999996696,0.0023300000000001653,0.0022899999999999032
254053275,113072085,EURUSD,30,11.0,-0.1,6.0,-0.3,-0.002200000000000202,0.0027399999999999647,0.0005099999999997884,0.00019999999999997797,-0.0017500000000001403,,-0.001180000000000181,0.0003799999999998249,-7.00000000000145e-05,0.003490000000000215,0.0011299999999998533
254053750,123019377,GBPUSD,30,7.0,-0.1,6.0,-0.3,-0.0013499999999999623,0.004150000000000098,0.0007099999999999884,0.0020599999999999508,0.0012199999999999989,-0.003230000000000066,-0.0016300000000000203,-0.00032999999999994145,0.000280000000000058,0.0035199999999999676,0.0023800000000000487
254053870,111519159,EURUSD,15,8.0,-0.1,9.0,-0.2,-0.0026999999999999247,0.0023599999999999177,0.0003500000000000725,-1.999999999990898e-05,0.0001100000000000545,-0.0008999999999999009,-0.0018099999999998673,-0.0011200000000000099,-0.00041000000000002146,0.002729999999999899,0.0011900000000000244
254054535,113083169,EURUSD,30,11.0,-0.1,6.0,-0.3,-0.0023599999999999177,0.002809999999999979,0.00019999999999997797,-1.999999999990898e-05,-0.0011099999999999444,-0.0009399999999999409,-0.0011900000000000244,0.00045000000000006146,-4.999999999988347e-05,0.0036400000000000876,0.0009799999999999809
254054543,173017191,USDJPY,30,6.0,-0.1,9.0,-0.5,-0.75,-0.09399999999999409,0.007000000000005002,0.14000000000001478,-0.563999999999993,,0.2750000000000057,0.0630000000000166,0.19900000000001228,0.7549999999999955,0.3259999999999934
254066972,170413107,USDJPY,240,11.0,-0.2,2.0,-0.5,-0.07099999999999795,0.5260000000000105,-0.03500000000002501,-0.2820000000000107,-0.2650000000000148,,-0.05500000000000682,-0.2550000000000239,-0.257000000000005,0.3370000000000175,0.14699999999999136
254070116,112416190,EURUSD,1440,3.0,-0.2,8.0,-0.5,0.0010999999999998789,0.0047399999999999665,0.00939000000000001,0.007900000000000018,0.0009299999999998754,0.003469999999999862,0.0048200000000000465,0.007339999999999902,0.005700000000000038,0.0014800000000001479,0.01529999999999987
254070144,172417159,USDJPY,1440,5.0,-0.2,2.0,-0.2,-0.3119999999999834,0.13100000000000023,-0.26599999999999113,-0.11099999999999,,,,,-0.18500000000000227,0.4099999999999966,0.4300000000000068
254070169,172477110,USDJPY,1440,5.0,-0.1,3.0,-0.2,-0.22799999999998022,0.17500000000001137,-0.07200000000000273,0.43600000000000705,0.08600000000001273,,,,-0.11299999999999955,0.3259999999999934,0.51400000000001
254082690,822412345,US500,1440,7.0,0.1,1.0,0.0,4.399999999999636,7.600000000000364,4.399999999999636,2.5,0.2999999999992724,-1.9000000000005457,,,0.2999999999992724,3.5,3.5
254091193,822412345,US500,1440,10.0,0.1,1.0,0.0,1.800000000000182,15.099999999999454,1.800000000000182,-4.5,2.5,11.400000000000546,,,6.5,14.0,0.0
254116381,110124169,EURUSD,60,11.0,-0.1,3.0,-0.2,0.0005900000000000905,0.008720000000000061,0.0019400000000000528,-0.0028200000000000447,-0.0030999999999998806,-0.00024999999999986144,-0.0011499999999999844,-0.0020799999999998597,-0.0020499999999998852,0.003689999999999971,0.0028200000000000447
254134033,811521059,US30,15,11.0,-0.1,1.0,0.0,-57.0,180.0,-57.0,-244.0,-221.0,-206.0,-225.0,-202.0,-248.0,,
254151775,822412345,US500,1440,11.0,-0.2,1.0,0.0,3.800000000000182,13.400000000000546,3.800000000000182,-0.1000000000003638,12.699999999999818,11.0,36.19999999999982,9.100000000000364,60.80000000000018,10.100000000000364,0.0
254151979,852412345,NAS100,1440,8.0,0.1,2.0,0.5,49.900000000001455,89.60000000000218,54.20000000000073,20.599999999998545,116.59999999999854,152.70000000000073,279.59999999999854,162.70000000000073,372.2999999999993,43.29999999999927,23.900000000001455
254156504,220138124,GBPJPY,60,10.0,-0.4,1.0,0.0,0.4029999999999916,1.325000000000017,0.4029999999999916,0.03299999999998704,-0.3689999999999998,0.21199999999998909,-0.1290000000000191,-0.18700000000001182,-0.19400000000001683,1.4780000000000086,0.5739999999999839
254158374,913034165,XAUUSD,30,10.0,-0.4,7.0,-0.1,15.599999999999909,40.11000000000013,19.129999999999654,-3.3299999999999272,-0.43000000000029104,15.08999999999969,-3.9100000000003092,-3.0399999999999636,2.0899999999996908,9.430000000000291,22.230000000000018
254165676,203043197,EURJPY,30,8.0,-0.5,2.0,0.1,0.8410000000000082,1.4480000000000075,0.8760000000000048,0.21100000000001273,0.15000000000000568,0.13800000000000523,0.10500000000001819,0.16499999999999204,0.132000000000005,0.42900000000000205,0.953000000000003
254165684,811521059,US30,15,8.0,-0.4,5.0,-0.3,-28.0,3.0,-9.0,-20.0,-13.0,,44.0,-21.0,-8.0,57.0,48.0
254165972,910128124,XAUUSD,60,4.0,-0.3,8.0,-0.5,-19.84999999999991,18.059999999999945,19.699999999999818,10.050000000000182,7.360000000000127,20.889999999999873,7.7400000000002365,9.5300000000002,6.4900000000002365,17.670000000000073,32.059999999999945
254172690,172401402,USDJPY,1440,6.0,-0.3,10.0,-0.5,-1.4499999999999886,-0.5319999999999823,0.24500000000000455,-0.5190000000000055,-1.4699999999999989,-1.3019999999999925,0.1980000000000075,-1.4849999999999852,-1.365000000000009,1.453000000000003,1.0490000000000066
254172712,222414154,GBPJPY,1440,11.0,-0.5,7.0,-0.2,-1.5500000000000114,-0.375,-0.6999999999999886,,-1.6899999999999977,-1.3739999999999952,-1.5560000000000116,,,1.593999999999994,0.028999999999996362
254200409,852412345,NAS100,1440,11.0,0.5,1.0,0.0,-59.5,57.29999999999927,-59.5,-107.5,-96.10000000000218,-83.0,-124.90000000000146,110.89999999999782,106.79999999999927,135.5,0.0
254201934,822412345,US500,1440,11.0,0.5,1.0,0.0,-9.600000000000364,17.799999999999272,-9.600000000000364,-27.600000000000364,-22.5,-19.600000000000364,-24.100000000000364,1.0,12.600000000000364,31.0,0.0
254204031,811521059,US30,15,1.0,0.0,1.0,0.0,73.0,73.0,73.0,-24.0,17.0,-11.0,-26.0,-28.0,-18.0,17.0,19.0
254213122,220472179,GBPJPY,240,11.0,-0.5,6.0,-0.1,-1.0,0.03899999999998727,-0.7169999999999845,-0.7299999999999898,-0.8199999999999932,-1.5559999999999832,-0.3639999999999759,-0.8349999999999795,-0.7339999999999804,1.0179999999999723,0.0
254217228,172417159,USDJPY,1440,7.0,-0.3,2.0,0.1,0.09600000000000364,1.4519999999999982,0.4749999999999943,0.18899999999999295,0.18199999999998795,,0.3930000000000007,,,0.578000000000003,0.5060000000000002
254226017,173031711,USDJPY,30,5.0,-0.4,11.0,0.5,-0.5049999999999955,-0.38399999999998613,0.5200000000000102,-0.036000000000001364,-0.12399999999999523,-0.382000000000005,0.028999999999996362,0.08699999999998909,0.0730000000000075,0.6380000000000052,0.21199999999998909
254228563,170411751,USDJPY,240,8.0,-0.5,11.0,0.4,0.10000000000002274,0.8950000000000102,0.6850000000000023,-0.16199999999997772,0.5670000000000073,0.6680000000000064,-0.13299999999998136,0.5720000000000027,0.48799999999999955,0.3879999999999768,0.8530000000000086
254230547,852412345,NAS100,1440,11.0,0.5,1.0,0.0,-0.10000000000218279,44.599999999998545,-0.10000000000218279,-37.900000000001455,-23.600000000002183,-37.5,31.69999999999709,164.0,,54.400000000001455,0.0
254230713,822412345,US500,1440,11.0,0.5,1.0,0.0,-0.1999999999998181,11.899999999999636,-0.1999999999998181,-10.800000000000182,-6.599999999999454,-9.800000000000182,5.800000000000182,24.199999999999818,,14.099999999999454,0.0
254238147,170111129,USDJPY,60,8.0,-0.5,7.0,-0.5,-0.6500000000000057,-0.06200000000001182,0.016999999999995907,-1.1210000000000093,-1.6400000000000148,-1.8000000000000114,-0.943000000000012,-1.0949999999999989,-1.2009999999999934,0.6599999999999966,0.2510000000000048
254244542,852412345,NAS100,1440,11.0,0.3,1.0,0.0,22.0,61.099999999998545,22.0,-45.5,-128.20000000000073,,205.20000000000073,206.29999999999927,,41.0,0.0
254244673,822412345,US500,1440,11.0,0.3,1.0,0.0,5.0,15.900000000000546,5.0,-2.699999999999818,-14.699999999999818,,43.899999999999636,28.300000000000182,,11.199999999999818,0.0
254246187,800413946,GER40,240,3.0,-0.1,3.0,0.5,184.70000000000073,221.60000000000218,292.7999999999993,178.29999999999927,250.40000000000146,,-30.700000000000728,,82.70000000000073,108.79999999999927,377.90000000000146
254249995,852412345,NAS100,1440,7.0,0.5,3.0,0.4,-19.799999999999272,78.89999999999782,13.30000000000291,-113.5,-17.69999999999709,64.5,198.8000000000029,288.8000000000029,,129.29999999999927,1.4000000000014552
254251540,913034165,XAUUSD,30,11.0,-0.1,11.0,-0.2,-21.40000000000009,-6.050000000000182,-15.349999999999909,-24.09999999999991,-33.76000000000022,-40.970000000000255,-14.170000000000073,-50.57999999999993,-37.61999999999989,44.320000000000164,0.0
254252464,822412345,US500,1440,11.0,0.5,1.0,0.0,19.900000000000546,42.5,19.900000000000546,-11.699999999999818,,12.0,27.800000000000182,34.69999999999982,,59.69999999999982,16.0
254256290,173034139,USDJPY,30,8.0,-0.3,7.0,-0.5,-0.4000000000000057,0.16899999999998272,0.06200000000001182,-1.1370000000000005,-1.1469999999999914,-1.6680000000000064,-0.3499999999999943,-0.9350000000000023,-0.8859999999999957,0.42799999999999727,0.257000000000005
254261123,170112120,USDJPY,60,7.0,-0.4,5.0,-0.1,0.35300000000000864,1.5510000000000161,0.6610000000000014,0.21999999999999886,0.3930000000000007,0.4919999999999902,-0.23599999999999,-0.21999999999999886,-0.17799999999999727,0.4449999999999932,0.8100000000000023
254264483,113023365,EURUSD,30,10.0,0.3,10.0,0.5,0.0008500000000000174,0.0044999999999999485,0.002850000000000019,0.0024500000000000632,0.00275000000000003,,0.0005399999999999849,0.000500000000000167,0.0017500000000001403,0.0044599999999999085,0.005360000000000031
254266521,200109871,EURJPY,60,6.0,-0.5,10.0,-0.3,-0.4000000000000057,0.12399999999999523,0.33500000000000796,0.32800000000000296,0.19200000000000728,-0.367999999999995,0.30100000000001614,0.3650000000000091,0.2150000000000034,0.4329999999999927,0.4300000000000068
254270700,173015161,USDJPY,30,6.0,-0.4,6.0,-0.4,0.707000000000022,1.5180000000000007,0.9850000000000136,0.1490000000000009,0.8269999999999982,0.35200000000000387,-0.03699999999997772,-0.08599999999998431,-0.10800000000000409,0.25799999999998136,1.170000000000016
254270761,170101021,USDJPY,60,6.0,-0.5,10.0,-0.2,-0.22800000000000864,0.2109999999999843,0.4189999999999827,0.30699999999998795,0.132000000000005,0.2810000000000059,0.5149999999999864,0.3439999999999941,0.3580000000000041,0.3170000000000073,0.5809999999999889
254280433,200115159,EURJPY,60,7.0,-0.5,11.0,-0.2,-0.16200000000000614,0.35899999999998045,0.6220000000000141,0.5099999999999909,0.561000000000007,0.2330000000000041,-0.04200000000000159,-0.12199999999998568,-0.057999999999992724,0.17799999999999727,0.7270000000000039
254299769,120148141,GBPUSD,60,6.0,-0.2,6.0,0.2,0.006210000000000049,0.015029999999999877,0.009780000000000122,0.0007800000000000029,0.0009300000000000974,0.00550000000000006,0.0005300000000001415,0.001100000000000101,0.0015600000000000058,0.0009099999999999664,0.007970000000000033
254299834,110431441,EURUSD,240,3.0,-0.1,1.0,0.0,0.009000000000000119,0.010639999999999983,0.009000000000000119,0.0034800000000001496,0.006840000000000179,,0.0049400000000001665,0.0037400000000000766,0.003130000000000077,0.0011699999999998933,0.009150000000000214
254304042,913034165,XAUUSD,30,11.0,-0.3,5.0,-0.2,-21.40000000000009,19.779999999999745,-7.1599999999998545,-6.820000000000164,-11.449999999999818,-11.659999999999854,-10.360000000000127,-11.4699999999998,-8.929999999999836,22.409999999999854,2.7600000000002183
254307863,822412345,US500,1440,4.0,0.2,1.0,0.0,15.199999999999818,39.100000000000364,15.199999999999818,3.7999999999992724,-4.400000000000546,5.299999999999272,2.5,,,30.900000000000546,16.199999999999818
254383283,220111112,GBPJPY,60,5.0,-0.5,1.0,0.0,0.8329999999999984,1.070999999999998,0.8329999999999984,-0.057999999999992724,0.12700000000000955,0.12399999999999523,0.02200000000001978,0.09800000000001319,0.18700000000001182,0.39699999999999136,0.9730000000000132
