Ticket,Magic,Symbol,TF,ATR_entry,MAE,MFE,MAE_ATR,MFE_ATR,E_Ratio_trade
217849122,113097061,EURUSD,30,0.001136,0.003570,0.003630,3.141420,3.194217,1.016807
217857458,120100069,GBPUSD,60,0.001953,0.004270,0.007320,2.186540,3.748354,1.714286
217869903,220131160,GBPJPY,60,0.267214,0.582000,0.852000,2.178027,3.188452,1.463918
217871427,221585147,GBPJPY,15,0.176857,0.812000,0.622000,4.591276,3.516963,0.766010
217874057,910142103,XAUUSD,60,15.865000,22.510000,36.280000,1.418847,2.286795,1.611728
217875158,220112052,GBPJPY,60,0.286571,0.550000,1.092000,1.919242,3.810568,1.985455
217876495,220141135,GBPJPY,60,0.289214,1.148000,0.286000,3.969375,0.988886,0.249129
217880120,220177157,GBPJPY,60,0.289214,0.624000,0.628000,2.157570,2.171400,1.006410
217884228,223011130,GBPJPY,30,0.188714,1.780000,0.394000,9.432248,2.087812,0.221348
217884230,221513194,GBPJPY,15,0.168929,1.443000,0.505000,8.542072,2.989429,0.349965
217884766,221585147,GBPJPY,15,0.173643,1.410000,0.029000,8.120115,0.167009,0.020567
217887592,91303683,XAUUSD,30,12.252143,12.820000,6.170000,1.046348,0.503585,0.481279
217889931,22011095,GBPJPY,60,0.306929,0.178000,1.905000,0.579939,6.206656,10.702247
217890729,221510100,GBPJPY,15,0.173786,1.509000,0.133000,8.683107,0.765310,0.088138
217890730,220111876,GBPJPY,60,0.267214,0.567000,0.867000,2.121893,3.244587,1.529101
217890733,200117124,EURJPY,60,0.221214,0.091000,1.109000,0.411366,5.013239,12.186813
217890738,220428175,GBPJPY,240,0.661857,0.593000,0.659000,0.895964,0.995683,1.111298
217892364,22011619,GBPJPY,60,0.282571,1.387000,0.186000,4.908493,0.658241,0.134102
217892366,223012186,GBPJPY,30,0.286500,0.467000,1.098000,1.630017,3.832461,2.351178
217901309,111558157,EURUSD,15,0.000753,0.005290,0.001910,7.026565,2.537002,0.361059
217902493,223022108,GBPJPY,30,0.236214,0.694000,0.359000,2.938010,1.519806,0.517291
217903346,203011191,EURJPY,30,0.170929,0.474000,0.683000,2.773088,3.995821,1.440928
217904586,810411336,US30,240,257.428571,161.000000,854.000000,0.625416,3.317425,5.304348
217909665,850443362,NAS100,240,200.478571,73.100000,256.400000,0.364627,1.278940,3.507524
217909670,91041141,XAUUSD,240,42.850000,36.460000,11.410000,0.850875,0.266278,0.312946
217913237,800413945,GER40,240,135.578571,25.600000,376.500000,0.188820,2.776988,14.707031
217913251,80011095,GER40,60,50.907143,56.100000,233.700000,1.102006,4.590711,4.165775
217916211,200113126,EURJPY,60,0.236500,0.083000,0.615000,0.350951,2.600423,7.409639
217917847,800422054,GER40,240,135.578571,18.700000,353.900000,0.137927,2.610295,18.925134
217917849,800422153,GER40,240,135.578571,18.700000,353.900000,0.137927,2.610295,18.925134
217930251,91303683,XAUUSD,30,10.215714,0.000000,8.210000,,,
217955121,111572150,EURUSD,15,0.000572,0.001270,0.003120,2.219725,5.453184,2.456693
217955176,20153090,EURJPY,15,0.077143,0.214000,0.899000,2.774074,11.653704,4.200935
217955373,20301733,EURJPY,30,0.144714,0.601000,0.714000,4.153011,4.933860,1.188020
217955404,91041141,XAUUSD,240,56.611429,22.060000,18.330000,0.389674,0.323786,0.830916
217955413,910436106,XAUUSD,240,68.680000,3.550000,36.230000,0.051689,0.527519,10.205634
217955414,910142147,XAUUSD,60,37.917143,11.210000,46.330000,0.295645,1.221875,4.132917
217955415,91014861,XAUUSD,60,23.695714,20.110000,2.040000,0.848677,0.086092,0.101442
217955698,911547133,XAUUSD,15,7.111429,19.990000,2.160000,2.810968,0.303736,0.108054
217956212,910143114,XAUUSD,60,23.695714,51.250000,2.040000,2.162838,0.086092,0.039805
217956901,220159174,GBPJPY,60,0.373714,1.248000,0.929000,3.339450,2.485856,0.744391
217957967,22045560,GBPJPY,240,0.772286,1.308000,0.408000,1.693674,0.528302,0.311927
217959778,220112052,GBPJPY,60,0.329571,0.463000,1.253000,1.404855,3.801907,2.706263
217961148,120118612,GBPUSD,60,0.001232,0.002800,0.005330,2.272464,4.325797,1.903571
217963370,110112110,EURUSD,60,0.000750,0.001730,0.002660,2.306667,3.546667,1.537572
217965233,220112186,GBPJPY,60,0.332357,1.071000,0.996000,3.222437,2.996776,0.929972
217969323,91041141,XAUUSD,240,64.366429,19.400000,22.320000,0.301399,0.346765,1.150515
217972614,221575192,GBPJPY,15,0.202143,0.839000,0.302000,4.150530,1.493993,0.359952
217973072,220175167,GBPJPY,60,0.176571,0.794000,0.112000,4.496764,0.634304,0.141058
217974267,221518164,GBPJPY,15,0.184286,1.428000,0.142000,7.748837,0.770543,0.099440
217974938,91041141,XAUUSD,240,61.713571,35.510000,1.910000,0.575400,0.030949,0.053788
217975088,221585147,GBPJPY,15,0.201500,1.096000,0.971000,5.439206,4.818859,0.885949
217975722,22011619,GBPJPY,60,0.254857,0.743000,0.791000,2.915359,3.103700,1.064603
217977782,171538179,USDJPY,15,0.088857,0.209000,0.601000,2.352090,6.763666,2.875598
217977801,220149150,GBPJPY,60,0.332357,1.149000,0.918000,3.457124,2.762089,0.798956
217977806,120143281,GBPUSD,60,0.001662,0.005830,0.001360,3.507520,0.818221,0.233276
217977838,20153090,EURJPY,15,0.083357,0.127000,0.905000,1.523565,10.856898,7.125984
217977918,220198149,GBPJPY,60,0.226714,0.512000,0.394000,2.258349,1.737870,0.769531
217978830,221513194,GBPJPY,15,0.185214,1.132000,0.243000,6.111840,1.311994,0.214664
217979077,201514104,EURJPY,15,0.064000,0.829000,0.203000,12.953125,3.171875,0.244873
217979343,220154117,GBPJPY,60,0.212643,0.533000,1.534000,2.506550,7.213974,2.878049
217979344,220141135,GBPJPY,60,0.212643,0.454000,1.027000,2.135035,4.829694,2.262115
217980095,220118191,GBPJPY,60,0.254857,0.841000,1.226000,3.299888,4.810538,1.457788
217980103,220418158,GBPJPY,240,0.651500,0.251000,1.816000,0.385265,2.787414,7.235060
217981604,22012413,GBPJPY,60,0.348500,1.211000,0.164000,3.474892,0.470588,0.135425
217981608,220132119,GBPJPY,60,0.245643,0.726000,1.341000,2.955510,5.459145,1.847107
217988271,913038112,XAUUSD,30,29.436429,0.000000,45.230000,,,
217992475,221510100,GBPJPY,15,0.156143,0.667000,1.400000,4.271729,8.966148,2.098951
217996776,220177157,GBPJPY,60,0.332357,0.422000,0.414000,1.269718,1.245648,0.981043
218006990,220112186,GBPJPY,60,0.245643,1.754000,0.313000,7.140448,1.274208,0.178449
218012554,173013121,USDJPY,30,0.235500,0.515000,0.145000,2.186837,0.615711,0.281553
218027936,910143114,XAUUSD,60,28.047143,14.030000,51.710000,0.500229,1.843682,3.685674
218056920,22011095,GBPJPY,60,0.408000,0.689000,0.680000,1.688725,1.666667,0.986938
218080436,111558157,EURUSD,15,0.000814,0.003050,0.004180,3.748903,5.137840,1.370492
218085993,91041141,XAUUSD,240,71.595000,4.840000,27.090000,0.067602,0.378378,5.597107
218112091,910142147,XAUUSD,60,38.939286,27.150000,49.090000,0.697239,1.260681,1.808103
218112116,913038112,XAUUSD,30,24.316429,4.620000,44.210000,0.189995,1.818112,9.569264
218123055,220131160,GBPJPY,60,0.226714,0.597000,0.309000,2.633270,1.362949,0.517588
218166509,200176156,EURJPY,60,0.187857,0.805000,0.356000,4.285171,1.895057,0.442236
218209573,203031880,EURJPY,30,0.114643,0.157000,0.803000,1.369470,7.004361,5.114650
218209578,223071158,GBPJPY,30,0.136571,0.266000,0.640000,1.947699,4.686192,2.406015
218212936,223012186,GBPJPY,30,0.151286,0.650000,0.256000,4.296506,1.692162,0.393846
218231554,20301733,EURJPY,30,0.124786,0.492000,1.568000,3.942759,12.565541,3.186992
218236478,220156108,GBPJPY,60,0.276929,0.259000,0.647000,0.935259,2.336343,2.498069
218244630,223011130,GBPJPY,30,0.151286,0.614000,0.292000,4.058546,1.930123,0.475570
218244653,223030112,GBPJPY,30,0.197286,0.421000,0.823000,2.133961,4.171615,1.954869
218258796,110167100,EURUSD,60,0.001034,0.003050,0.000630,2.948895,0.609116,0.206557
218268459,120156886,GBPUSD,60,0.001854,0.007510,0.001420,4.050077,0.765794,0.189081
218268486,220167120,GBPJPY,60,0.226714,0.373000,0.533000,1.645243,2.350977,1.428954
218290947,800422054,GER40,240,122.550000,165.300000,105.200000,1.348837,0.858425,0.636419
218290948,800422153,GER40,240,122.550000,165.300000,105.200000,1.348837,0.858425,0.636419
218290963,80011095,GER40,60,86.507143,67.800000,79.800000,0.783750,0.922467,1.176991
218299067,220177157,GBPJPY,60,0.226714,0.502000,0.381000,2.214241,1.680529,0.758964
218299083,223023153,GBPJPY,30,0.151286,0.469000,0.437000,3.100094,2.888574,0.931770
218315117,220112052,GBPJPY,60,0.224143,0.345000,0.811000,1.539197,3.618228,2.350725
218329854,800413945,GER40,240,112.957143,91.400000,279.400000,0.809156,2.473504,3.056893
218335937,209173158,EURJPY,60,0.196786,0.167000,0.988000,0.848639,5.020690,5.916168
218397060,11012014,EURUSD,60,0.001121,0.001710,0.000660,1.525813,0.588910,0.385965
218408039,910143114,XAUUSD,60,19.959286,52.550000,22.560000,2.632860,1.130301,0.429305
218411462,91014861,XAUUSD,60,23.188571,,,,,
218416533,12011595,GBPUSD,60,0.001662,0.004240,0.000000,2.550924,0.000000,0.000000
218417822,221575192,GBPJPY,15,0.089571,0.766000,0.140000,8.551834,1.562998,0.182768
218418641,201514104,EURJPY,15,0.058643,0.609000,0.021000,10.384896,0.358100,0.034483
218419036,221518164,GBPJPY,15,0.095929,0.835000,0.071000,8.704393,0.740134,0.085030
218421437,120100069,GBPUSD,60,0.001662,0.005710,0.000000,3.435324,0.000000,0.000000
218425084,223038149,GBPJPY,30,0.227857,0.190000,0.038000,0.833856,0.166771,0.200000
218432806,113031321,EURUSD,30,0.001149,0.002460,0.000490,2.140460,0.426352,0.199187
218434281,111513100,EURUSD,15,0.000798,0.003120,0.000000,3.910474,0.000000,0.000000
218440576,120112185,GBPUSD,60,0.002126,0.000000,0.003250,,,
218442420,120100069,GBPUSD,60,0.000989,0.005520,0.000940,5.583815,0.950867,0.170290
218443978,91303683,XAUUSD,30,19.872143,8.230000,11.210000,0.414148,0.564106,1.362090
218447435,110112110,EURUSD,60,0.001805,0.001200,0.003640,0.664820,2.016620,3.033333
218447460,113014167,EURUSD,30,0.001429,0.000730,0.003290,0.511000,2.303000,4.506849
218447483,22011049,GBPJPY,60,0.265571,0.595000,0.252000,2.240452,0.948897,0.423529
218447507,171538179,USDJPY,15,0.066357,0.564000,0.925000,8.499462,13.939720,1.640071
218447526,111572150,EURUSD,15,0.001081,0.002450,0.003560,2.267019,3.294118,1.453061
218447752,221575192,GBPJPY,15,0.141000,0.411000,2.344000,2.914894,16.624113,5.703163
218447783,910143114,XAUUSD,60,25.265000,42.420000,51.130000,1.679003,2.023748,1.205328
218447790,910142103,XAUUSD,60,23.188571,8.110000,36.570000,0.349741,1.577070,4.509248
218447808,910436106,XAUUSD,240,52.691429,10.660000,25.690000,0.202310,0.487556,2.409944
218450062,913073101,XAUUSD,30,19.872143,4.380000,33.660000,0.220409,1.693828,7.684932
218450063,120156886,GBPUSD,60,0.001989,0.005040,0.022250,2.534483,11.188937,4.414683
218450067,223071158,GBPJPY,30,0.169571,0.231000,2.524000,1.362258,14.884583,10.926407
218450071,223030112,GBPJPY,30,0.169571,0.181000,2.574000,1.067397,15.179444,14.220994
218451125,203031880,EURJPY,30,0.144500,1.409000,0.780000,9.750865,5.397924,0.553584
218452187,220132119,GBPJPY,60,0.236714,0.790000,0.085000,3.337357,0.359083,0.107595
218452192,223023153,GBPJPY,30,0.190929,1.895000,0.025000,9.925178,0.130939,0.013193
218452196,201514104,EURJPY,15,0.090929,0.917000,1.099000,10.084839,12.086410,1.198473
218455516,220418158,GBPJPY,240,0.544000,1.199000,1.498000,2.204044,2.753676,1.249374
218455542,223012186,GBPJPY,30,0.169571,0.275000,2.480000,1.621735,14.625105,9.018182
218459761,220198149,GBPJPY,60,0.194071,0.189000,2.025000,0.973868,10.434303,10.714286
218459766,220159174,GBPJPY,60,0.277429,1.199000,1.498000,4.321833,5.399588,1.249374
218459767,220112186,GBPJPY,60,0.277429,1.116000,1.581000,4.022657,5.698764,1.416667
218459768,220177157,GBPJPY,60,0.236714,0.708000,0.139000,2.990947,0.587206,0.196328
218462426,221518164,GBPJPY,15,0.207643,1.116000,1.515000,5.374613,7.296182,1.357527
218463877,220167120,GBPJPY,60,0.213929,0.107000,2.648000,0.500167,12.377963,24.747664
218463879,220175167,GBPJPY,60,0.344214,0.259000,1.442000,0.752438,4.189251,5.567568
218463883,220141135,GBPJPY,60,0.277429,0.197000,1.686000,0.710093,6.077240,8.558376
218466579,220132119,GBPJPY,60,0.277429,0.616000,2.081000,2.220391,7.501030,3.378247
218466580,910122169,XAUUSD,60,23.188571,13.820000,27.660000,0.595983,1.192829,2.001447
218469042,220177157,GBPJPY,60,0.213929,0.177000,2.215000,0.827379,10.353923,12.514124
218471186,913065143,XAUUSD,30,19.872143,3.310000,34.730000,0.166565,1.747673,10.492447
218472987,120176143,GBPUSD,60,0.001246,0.003280,0.024010,2.631519,19.263037,7.320122
218478031,22011865,GBPJPY,60,0.277429,0.030000,1.892000,0.108136,6.819773,63.066667
218481019,110112110,EURUSD,60,0.000876,0.002290,0.000510,2.615008,0.582382,0.222707
218484016,17017650,USDJPY,60,0.176429,0.131000,0.703000,0.742510,3.984615,5.366412
218487124,221513194,GBPJPY,15,0.141000,0.405000,2.350000,2.872340,16.666667,5.802469
218487834,913065143,XAUUSD,30,16.528571,5.320000,50.010000,0.321867,3.025670,9.400376
218488926,113097061,EURUSD,30,0.001276,0.001060,0.005350,0.830442,4.191382,5.047170
218490455,111515104,EURUSD,15,0.001081,0.001600,0.001740,1.480502,1.610046,1.087500
218490717,22043162,GBPJPY,240,0.560286,0.357000,1.344000,0.637175,2.398776,3.764706
218492517,12011595,GBPUSD,60,0.001232,0.002800,0.005330,2.272464,4.325797,1.903571
218494631,220111876,GBPJPY,60,0.447000,0.832000,0.585000,1.861298,1.308725,0.703125
218497535,111558157,EURUSD,15,0.000390,0.000500,0.014170,1.282051,36.333333,28.340000
218497861,220418158,GBPJPY,240,0.544000,2.551000,0.204000,4.689338,0.375000,0.079969
218497870,220112186,GBPJPY,60,0.212429,2.477000,0.278000,11.660390,1.308675,0.112233
218500135,223022483,GBPJPY,30,0.263143,0.848000,1.849000,3.222584,7.026602,2.180425
218510410,120100069,GBPUSD,60,0.001494,0.005480,0.002840,3.669058,1.901483,0.518248
218521974,120118644,GBPUSD,60,0.002355,0.003610,0.000000,1.532909,0.000000,0.000000
218521977,120118644,GBPUSD,60,0.001340,0.002810,0.003040,2.097015,2.268657,1.081851
218524007,110167100,EURUSD,60,0.001035,0.002240,0.009980,2.164251,9.642512,4.455357
218530751,800413945,GER40,240,86.278571,109.000000,70.400000,1.263350,0.815962,0.645872
218530755,80011095,GER40,60,35.528571,63.700000,66.800000,1.792923,1.880177,1.048666
218532400,11011147,EURUSD,60,0.001805,0.002890,0.001950,1.601108,1.080332,0.674740
218533128,11019380,EURUSD,60,0.001805,0.001830,0.001970,1.013850,1.091413,1.076503
218534819,11012014,EURUSD,60,0.001805,0.001030,0.003810,0.570637,2.110803,3.699029
218534821,120118612,GBPUSD,60,0.002126,0.003750,0.000660,1.764113,0.310484,0.176000
218546325,171531158,USDJPY,15,0.107714,0.421000,0.775000,3.908488,7.194960,1.840855
218560651,111518105,EURUSD,15,0.001081,0.004200,0.000640,3.886319,0.592201,0.152381
218561064,110168186,EURUSD,60,0.001908,0.004380,0.000460,2.295769,0.241108,0.105023
218562795,113031321,EURUSD,30,0.001429,0.002260,0.009280,1.582000,6.496000,4.106195
218568620,17017650,USDJPY,60,0.330714,0.503000,1.380000,1.520950,4.172786,2.743539
218570659,220112052,GBPJPY,60,0.345429,0.230000,0.893000,0.665840,2.585194,3.882609
218571757,910424666,XAUUSD,240,47.879286,71.570000,26.200000,1.494801,0.547210,0.366075
218571783,910136160,XAUUSD,60,22.483571,16.990000,16.480000,0.755663,0.732980,0.969982
218573309,113014167,EURUSD,30,0.000928,0.000210,0.001930,0.226328,2.080062,9.190476
218573523,111515104,EURUSD,15,0.000884,0.002020,0.000990,2.286176,1.120453,0.490099
218574403,20301733,EURJPY,30,0.218214,0.000000,1.428000,,,
218574813,120143281,GBPUSD,60,0.002211,0.001850,0.010350,0.836834,4.681745,5.594595
218575469,201547101,EURJPY,15,0.199214,0.381000,0.123000,1.912513,0.617426,0.322835
218576404,200448115,EURJPY,240,0.580143,0.236000,0.814000,0.406796,1.403103,3.449153
218577088,203011191,EURJPY,30,0.289429,0.645000,0.719000,2.228529,2.484205,1.114729
218586769,22011095,GBPJPY,60,0.291429,0.544000,0.254000,1.866667,0.871569,0.466912
218594304,800413945,GER40,240,115.378571,127.500000,41.000000,1.105058,0.355352,0.321569
218604602,22011619,GBPJPY,60,0.327143,0.722000,3.133000,2.206987,9.576856,4.339335
218616470,110168186,EURUSD,60,0.001122,0.000280,0.001810,0.249523,1.612985,6.464286
218616472,111518105,EURUSD,15,0.000722,0.000280,0.001810,0.387735,2.506429,6.464286
218616745,111535115,EURUSD,15,0.000889,0.001390,0.000700,1.563052,0.787149,0.503597
218617973,800422153,GER40,240,97.650000,62.700000,225.400000,0.642089,2.308244,3.594896
218617980,800422054,GER40,240,97.650000,62.700000,225.400000,0.642089,2.308244,3.594896
218632987,120143281,GBPUSD,60,0.001647,0.014800,0.001700,8.985256,1.032090,0.114865
218633004,171538179,USDJPY,15,0.072000,0.501000,0.009000,6.958333,0.125000,0.017964
218633017,111572150,EURUSD,15,0.000537,0.001140,0.004280,2.122340,7.968085,3.754386
218633021,22042161,GBPJPY,240,0.547643,0.882000,2.856000,1.610539,5.215078,3.238095
218633057,220428175,GBPJPY,240,0.522286,0.066000,2.636000,0.126368,5.047046,39.939394
218633260,209173158,EURJPY,60,0.211357,0.378000,1.843000,1.788442,8.719838,4.875661
218633278,910136160,XAUUSD,60,17.748571,11.150000,1.240000,0.628220,0.069865,0.111211
218634062,220163569,GBPJPY,60,0.307929,0.792000,1.647000,2.572025,5.348643,2.079545
218634777,913065166,XAUUSD,30,9.997857,39.090000,30.680000,3.909838,3.068658,0.784855
218637346,220175167,GBPJPY,60,0.230000,0.228000,2.271000,0.991304,9.873913,9.960526
218637523,221518164,GBPJPY,15,0.186429,0.250000,2.249000,1.340996,12.063602,8.996000
218638777,17017650,USDJPY,60,0.148071,0.077000,0.780000,0.520019,5.267728,10.129870
218639186,221575192,GBPJPY,15,0.252286,0.680000,1.635000,2.695357,6.480747,2.404412
218639360,203031880,EURJPY,30,0.138071,0.511000,1.567000,3.700983,11.349198,3.066536
218640152,120176143,GBPUSD,60,0.001192,0.008090,0.008410,6.786099,7.054524,1.039555
218640164,223012186,GBPJPY,30,0.206857,0.847000,0.044000,4.094613,0.212707,0.051948
218641312,220149150,GBPJPY,60,0.212786,0.094000,2.663000,0.441759,12.514938,28.329787
218642360,22012413,GBPJPY,60,0.223857,0.132000,2.474000,0.589662,11.051691,18.742424
218642363,220198149,GBPJPY,60,0.259000,0.571000,2.186000,2.204633,8.440154,3.828371
218642378,17017650,USDJPY,60,0.118571,0.436000,0.066000,3.677108,0.556627,0.151376
218642381,200117124,EURJPY,60,0.186857,0.510000,0.000000,2.729358,0.000000,0.000000
218644361,223022108,GBPJPY,30,0.212429,0.240000,2.259000,1.129792,10.634163,9.412500
218646996,220154117,GBPJPY,60,0.224571,0.529000,3.209000,2.355598,14.289440,6.066163
218646997,220141135,GBPJPY,60,0.268071,0.834000,2.904000,3.111111,10.832934,3.482014
218647012,220167120,GBPJPY,60,0.259000,0.333000,2.068000,1.285714,7.984556,6.210210
218651062,220132119,GBPJPY,60,0.212786,0.116000,2.641000,0.545149,12.411547,22.767241
218653452,17011586,USDJPY,60,0.118214,0.511000,1.014000,4.322659,8.577644,1.984344
218656205,220177157,GBPJPY,60,0.212786,0.068000,2.243000,0.319570,10.541121,32.985294
218656212,220156108,GBPJPY,60,0.268071,2.021000,0.181000,7.539035,0.675193,0.089560
218656219,173013121,USDJPY,30,0.103714,0.558000,0.327000,5.380165,3.152893,0.586022
218656251,220198149,GBPJPY,60,0.285071,0.907000,0.015000,3.181659,0.052618,0.016538
218658667,120112185,GBPUSD,60,0.001494,0.001930,0.001040,1.292205,0.696318,0.538860
218660639,910414947,XAUUSD,240,27.220000,40.320000,239.180000,1.481264,8.786921,5.932044
218661053,223023153,GBPJPY,30,0.178571,0.016000,2.816000,0.089600,15.769600,176.000000
218665125,223022483,GBPJPY,30,0.239214,0.673000,2.084000,2.813377,8.711854,3.096582
218666977,220112186,GBPJPY,60,0.212786,0.039000,2.860000,0.183283,13.440752,73.333333
218667588,910143114,XAUUSD,60,16.559286,47.890000,34.050000,2.892033,2.056248,0.711004
218668672,22018200,GBPJPY,60,0.230000,0.251000,2.248000,1.091304,9.773913,8.956175
218669522,220418158,GBPJPY,240,0.522286,0.026000,2.757000,0.049781,5.278720,106.038462
218671183,120156886,GBPUSD,60,0.001213,0.012120,0.004380,9.992933,3.611307,0.361386
218671584,171538179,USDJPY,15,0.105929,0.502000,0.153000,4.739042,1.444370,0.304781
218673111,20301733,EURJPY,30,0.147214,0.580000,1.326000,3.939835,9.007278,2.286207
218679956,800422054,GER40,240,119.978571,378.000000,163.700000,3.150563,1.364410,0.433069
218679957,800422153,GER40,240,119.978571,378.000000,163.700000,3.150563,1.364410,0.433069
218693734,910424666,XAUUSD,240,27.220000,18.570000,13.530000,0.682219,0.497061,0.728595
218701648,201514104,EURJPY,15,0.158857,0.055000,1.300000,0.346223,8.183453,23.636364
218705174,800413945,GER40,240,157.557143,28.200000,233.300000,0.178983,1.480733,8.273050
218727551,221510100,GBPJPY,15,0.151786,0.948000,0.578000,6.245647,3.808000,0.609705
218752487,17017650,USDJPY,60,0.209857,0.358000,0.132000,1.705922,0.628999,0.368715
218757902,220112052,GBPJPY,60,0.300357,0.139000,0.178000,0.462782,0.592628,1.280576
218779826,220131160,GBPJPY,60,0.193143,1.037000,0.489000,5.369083,2.531805,0.471553
218782412,120100069,GBPUSD,60,0.001891,0.005620,0.004640,2.972422,2.454099,0.825623
218794084,800413945,GER40,240,143.185714,313.700000,341.700000,2.190861,2.386411,1.089257
218794947,221513194,GBPJPY,15,0.172429,0.334000,0.355000,1.937034,2.058824,1.062874
218797140,221585147,GBPJPY,15,0.215214,0.420000,0.125000,1.951543,0.580816,0.297619
218815425,203011191,EURJPY,30,0.160857,0.641000,0.209000,3.984902,1.299290,0.326053
218819999,223011130,GBPJPY,30,0.243571,0.427000,0.262000,1.753079,1.075660,0.613583
218821628,220167120,GBPJPY,60,0.320429,0.390000,0.299000,1.217120,0.933125,0.766667
218821645,910424666,XAUUSD,240,25.377143,6.620000,62.650000,0.260865,2.468757,9.463746
218821646,910136160,XAUUSD,60,13.281429,3.300000,12.840000,0.248467,0.966763,3.890909
218822134,91014861,XAUUSD,60,16.896429,8.770000,21.870000,0.519045,1.294356,2.493729
218823856,200448115,EURJPY,240,0.388000,0.275000,0.466000,0.708763,1.201031,1.694545
218830556,800422054,GER40,240,145.821429,22.200000,331.400000,0.152241,2.272643,14.927928
218830570,800422153,GER40,240,145.821429,22.200000,331.400000,0.152241,2.272643,14.927928
218837965,22012413,GBPJPY,60,0.320429,0.412000,2.523000,1.285778,7.873830,6.123786
218849773,810411336,US30,240,219.928571,38.800000,1067.200000,0.176421,4.852485,27.505155
218856141,171538179,USDJPY,15,0.080357,0.499000,0.294000,6.209778,3.658667,0.589178
218856144,110112110,EURUSD,60,0.001096,0.002110,0.001530,1.925684,1.396349,0.725118
218856145,111572150,EURUSD,15,0.000649,0.001660,0.000490,2.559471,0.755507,0.295181
218856160,113014167,EURUSD,30,0.000929,0.003030,0.000280,3.260569,0.301307,0.092409
218856168,111572150,EURUSD,15,0.000869,0.001900,0.000600,2.187500,0.690789,0.315789
218856382,220112052,GBPJPY,60,0.176571,0.672000,1.071000,3.805825,6.065534,1.593750
218856408,910436106,XAUUSD,240,27.552857,2.460000,35.240000,0.089283,1.278996,14.325203
218856412,913038112,XAUUSD,30,10.222143,6.590000,41.360000,0.644679,4.046118,6.276176
218856416,910142147,XAUUSD,60,23.689286,50.470000,26.560000,2.130499,1.121182,0.526253
218856420,910436106,XAUUSD,240,43.187143,1.470000,39.010000,0.034038,0.903278,26.537415
218856620,911547133,XAUUSD,15,6.057857,2.590000,217.460000,0.427544,35.897182,83.961390
218856637,111558157,EURUSD,15,0.000538,0.001010,0.010490,1.877822,19.503320,10.386139
218856705,913073101,XAUUSD,30,10.215714,10.040000,58.250000,0.982800,5.702000,5.801793
218857003,120156886,GBPUSD,60,0.001812,0.006340,0.006800,3.498620,3.752464,1.072555
218857022,220159174,GBPJPY,60,0.251429,0.277000,1.466000,1.101705,5.830682,5.292419
218857417,913026119,XAUUSD,30,10.215714,11.110000,50.960000,1.087540,4.988393,4.586859
218857851,17017650,USDJPY,60,0.260286,0.144000,0.571000,0.553238,2.193743,3.965278
218895975,220418158,GBPJPY,240,0.584714,1.466000,0.277000,2.507207,0.473736,0.188950
218895992,220112186,GBPJPY,60,0.245929,1.356000,0.387000,5.513796,1.573628,0.285398
218897460,913065143,XAUUSD,30,12.408571,7.960000,51.230000,0.641492,4.128598,6.435930
218905662,913038112,XAUUSD,30,7.757143,15.070000,13.880000,1.942726,1.789319,0.921035
218912420,910436106,XAUUSD,240,30.114286,10.180000,36.570000,0.338046,1.214374,3.592338
218912448,800422054,GER40,240,138.214286,73.300000,222.700000,0.530336,1.611266,3.038199
218928937,203031880,EURJPY,30,0.123429,0.192000,0.838000,1.555556,6.789352,4.364583
218948914,11012014,EURUSD,60,0.001096,0.002540,0.000290,2.318123,0.264668,0.114173
218949891,220111819,GBPJPY,60,0.176571,0.633000,4.232000,3.584951,23.967638,6.685624
218954994,120118612,GBPUSD,60,0.001340,0.003230,0.005970,2.410448,4.455224,1.848297
218955641,223071158,GBPJPY,30,0.140643,0.817000,0.910000,5.809040,6.470289,1.113831
218956025,220156108,GBPJPY,60,0.190857,0.865000,0.862000,4.532186,4.516467,0.996532
218956033,223038149,GBPJPY,30,0.185786,1.304000,0.000000,7.018839,0.000000,0.000000
218956041,120122468,GBPUSD,60,0.002034,0.007060,0.002920,3.471725,1.435897,0.413598
218956050,223030112,GBPJPY,30,0.164429,1.010000,0.717000,6.142485,4.360556,0.709901
218957315,11151429,EURUSD,15,0.000705,0.004230,0.000000,6.000000,0.000000,0.000000
218958167,221585147,GBPJPY,15,0.079571,0.435000,0.669000,5.466786,8.407540,1.537931
218958486,22045560,GBPJPY,240,0.497286,0.995000,0.732000,2.000862,1.471991,0.735678
218958487,22042161,GBPJPY,240,0.497286,0.994000,0.733000,1.998851,1.474002,0.737425
218958492,220428175,GBPJPY,240,0.495000,0.507000,0.791000,1.024242,1.597980,1.560158
218958501,22043162,GBPJPY,240,0.497286,0.953000,0.774000,1.916403,1.556449,0.812172
218958504,120112185,GBPUSD,60,0.002034,0.008840,0.001950,4.347032,0.958904,0.220588
218958510,120176143,GBPUSD,60,0.002034,0.008460,0.002330,4.160169,1.145767,0.275414
218958514,223011130,GBPJPY,30,0.164429,1.224000,0.503000,7.443962,3.059079,0.410948
218960796,220149150,GBPJPY,60,0.217429,1.168000,0.559000,5.371879,2.570959,0.478596
218961783,221518164,GBPJPY,15,0.182286,1.016000,0.172000,5.573668,0.943574,0.169291
218962096,220198149,GBPJPY,60,0.217429,0.915000,0.603000,4.208279,2.773325,0.659016
218963732,220175167,GBPJPY,60,0.323643,1.612000,0.115000,4.980799,0.355330,0.071340
