Magic,Symbol,TF,n_trades,SL_pips,MAE_good_pips,MAE_soft_cut_pips,P1_trigger_pips,P1_SL_pips,P2_trigger_pips,P2_SL_pips,P3_trigger_pips,P3_SL_pips,TP_lab_pips,scalp_TF1_ok,scalp_TF2_ok,scalp_TF3_ok,R_BAD_THRESHOLD,early_abort_flag_rate,early_abort_win_rate,early_abort_avg_pl,median_bars_winners,median_bars_losers,min_bars_before_abort_check,R_med_winners,R_med_losers,R_q10_winners,R_q90_winners,R_q10_losers,R_q90_losers,Score_OSCS,time_to_mae_med_s,time_to_mfe_med_s,mfe_median_bars,mae_median_bars,mae_atr_mean,mfe_atr_mean,e_ratio_mean,mae_atr_median,mfe_atr_median,e_ratio_median,mae_p10,mae_p25,mae_p50,mae_p75,mae_p90,mfe_p10,mfe_p25,mfe_p50,mfe_p75,mfe_p90,toxic_cluster_identified,abort_toxic_cluster_pct
20153090,EURJPY,15,263,37,23,15,23,-11,46,0,61,39,70,False,False,False,0.5812428335710491,0.27906976744186046,0.0,-2.1294444444444447,43.93333333333333,12.066666666666666,11.0,5.0,0.5812428335710491,1.9920634920634923,12.253521126760564,0.0,1.7374850167399178,4.418978705574453,7852.0,13205.0,14.672222222222222,8.724444444444444,2.533366,4.450288,4.138465,2.622576,2.932554,0.997062,9.34,14.3,22.6,33.8,44.78000000000001,0.40000000000000036,9.2,29.1,85.3,87.0,True,0.27906976744186046
220159174,GBPJPY,60,217,104,65,42,65,-33,131,0,132,81,144,False,False,False,0.27477214758826984,0.23943661971830985,0.0,-10.108823529411763,83.75,74.43333333333334,21.0,3.401805869074492,0.27477214758826984,0.5702154705529546,15.232549556521223,0.0010103626943005206,1.1141290414470872,4.406129027905994,78185.0,82729.0,22.98027777777778,21.718055555555555,4.312901,5.070685,5.59041,3.220399,3.421703,1.249374,20.52,47.1,89.9,160.7,274.02000000000004,8.16,37.8,93.8,190.0,284.78000000000003,True,0.23943661971830985
120143281,GBPUSD,60,210,74,46,30,46,-23,92,0,93,52,94,False,False,False,0.23624384966474432,0.23444976076555024,0.04081632653061224,-10.767959183673467,62.15,77.19166666666666,16.0,2.7218614718614718,0.23624384966474432,0.7646241350812659,14.868673835125456,0.018858091462176266,1.2967657871469136,4.3583173373075015,77511.0,88513.0,24.586944444444445,21.530833333333334,4.768065,5.176321,4.044522,3.39546,3.84507,1.099567,14.42,29.4,62.4,116.1,202.40000000000006,8.04,28.6,61.0,122.3,189.72000000000003,True,0.23444976076555024
200412125,EURJPY,240,49,63,40,25,40,-20,79,0,82,53,94,False,False,False,0.29259259259259257,0.2830188679245283,0.0,-4.814222222222223,13.652083333333334,4.308333333333334,3.0,5.1708440012576915,0.29259259259259257,1.3074293041915368,28.03273946360154,0.0,1.1151281253242042,4.309576079249889,28316.0,43149.0,2.9964583333333334,1.966388888888889,1.206319,1.672179,6.770913,1.252786,1.139405,0.930556,11.280000000000001,26.1,59.2,81.0,81.0,5.5600000000000005,15.15,47.4,115.4,212.44000000000028,True,0.2830188679245283
110431441,EURUSD,240,39,36,22,14,22,-11,45,0,63,40,72,False,False,False,0.2964418476720732,0.23232323232323232,0.0,-6.197826086956522,8.629166666666666,7.18125,3.0,4.166666666666666,0.2964418476720732,1.514018691588785,17.307692307692307,0.01613650016173005,1.6051265004616808,4.300388255277845,45889.0,72910.5,5.063229166666667,3.186736111111111,1.399121,2.05751,8.965466,1.237597,1.553405,1.690875,7.74,14.55,34.6,62.05,76.0,3.8600000000000003,19.6,54.8,90.0,90.0,True,0.23232323232323232
220112186,GBPJPY,60,242,94,59,80,59,-29,117,0,118,72,128,False,False,False,0.2483170778351501,0.26639344262295084,0.015384615384615385,-10.466307692307693,76.63333333333333,59.725,19.0,3.6869528854195703,0.2483170778351501,0.7164626950311132,19.184282828282825,0.007292024511677641,2.1238324144002227,4.295591057251967,68394.0,89352.0,24.82,18.998333333333335,4.207107,4.321933,5.656613,2.99365,3.072406,0.958457,15.56,39.975,89.4,181.3,294.8900000000002,7.8900000000000015,32.400000000000006,90.94999999999999,166.3,281.28000000000003,True,0.26639344262295084
171538179,USDJPY,15,30,57,36,23,36,-18,72,0,83,53,95,False,False,False,0.38235294117647056,0.2880658436213992,0.0,-3.1237142857142857,257.26666666666665,34.6,64.0,6.12816091954023,0.38235294117647056,1.5094819029974196,26.407578084997443,0.04313725490196079,1.7901960784313724,4.283512974051897,32049.0,51405.0,57.11666666666667,35.61,3.848236,9.519565,9.016746,3.243813,7.231132,1.640071,9.64,25.35,51.0,51.0,51.0,4.5200000000000005,14.45,48.2,107.65,206.20000000000002,True,0.2880658436213992
120176143,GBPUSD,60,186,62,39,25,39,-19,77,0,78,46,82,False,False,False,0.3001502042778178,0.235,0.06382978723404255,-9.35744680851064,51.85,46.95,13.0,3.762182281420883,0.3001502042778178,0.5310472831246825,19.43532467532468,0.04561643835616439,1.071836507936508,4.28259634221034,68104.0,82138.0,22.816111111111113,18.91777777777778,4.102221,4.770863,4.715942,3.285184,3.599437,1.056604,8.67,24.95,61.55,110.775,146.0,12.450000000000001,33.575,61.35,112.35,169.63,True,0.235
203043197,EURJPY,30,28,79,50,32,50,-25,99,0,100,50,101,False,False,False,0.31604171941899545,0.22413793103448276,0.0,-5.079423076923077,81.93333333333334,69.73333333333333,20.0,2.600247913262555,0.31604171941899545,0.9992351697550056,14.439457776149478,0.008573782563895795,1.4541471799525336,4.205797876403636,35780.0,100859.5,56.033055555555556,19.877777777777776,4.013445,5.61118,1.890989,3.356254,5.285996,2.039636,10.12,26.075000000000003,51.900000000000006,82.67500000000001,114.84,6.12,24.975,66.45,116.075,150.0,True,0.22413793103448276
220112052,GBPJPY,60,72,89,56,62,56,-28,111,0,151,97,172,False,False,False,0.5437553101104503,0.16853932584269662,0.0,-6.018666666666667,133.81666666666666,13.116666666666667,33.0,6.69325153374233,0.5437553101104503,1.69492584342913,29.29183004588522,0.0,2.888897136141524,4.131385872044079,23303.0,40858.0,11.349444444444444,6.473055555555556,1.924167,5.231583,6.127447,1.579176,2.447358,1.791123,12.6,23.375,43.1,69.075,93.44999999999999,3.55,18.6,59.9,187.0,349.15,True,0.16853932584269662
220138124,GBPJPY,60,33,92,57,46,57,-29,114,0,118,76,135,False,False,False,0.24209962506695237,0.24,0.0,-12.1625,62.15,57.63333333333333,16.0,3.938931297709924,0.24209962506695237,0.6966774870123584,19.488805884381108,0.031181619256017503,1.5508771929824563,4.108989948480395,120538.0,74748.0,20.763333333333332,33.48277777777778,4.120106,3.960647,1.557752,3.047463,2.411908,0.785331,16.040000000000003,36.575,75.75,159.67499999999998,302.75999999999993,10.1,33.925,85.3,182.2,276.10999999999996,True,0.24
170116186,USDJPY,60,16,41,26,16,26,-13,52,0,113,73,129,False,False,False,0.5869565217391305,0.3275862068965517,0.0,-2.785526315789475,27.466666666666665,8.6,7.0,8.305084745762711,0.5869565217391305,2.2476679841897234,19.105263157894743,0.0,2.073043478260872,4.0767854197591955,13343.0,31084.0,8.634444444444444,3.7063888888888887,2.025735,4.151667,3.385742,1.807759,2.024701,1.079163,10.3,22.375,46.0,46.0,46.0,1.1,11.549999999999999,49.0,113.85,195.0,True,0.3275862068965517
173071176,USDJPY,30,29,59,37,24,37,-18,73,0,86,55,98,False,False,False,0.6,0.3523809523809524,0.009009009009009009,-3.575765765765766,109.03333333333333,38.21666666666667,27.0,6.125,0.44427629317752193,1.9891351477029227,27.028721578721566,0.008214833807022344,1.8079508363933088,4.058581299324804,64474.0,43998.0,24.44333333333333,35.818888888888885,3.861184,5.889277,2.986835,4.679871,3.980658,1.253452,12.76,22.85,40.1,66.55,92.86,1.7,13.7,49.3,116.44999999999999,223.04000000000022,True,0.3523809523809524
113023365,EURUSD,30,20,61,38,24,38,-19,76,0,77,38,78,False,False,False,0.8,0.3508771929824561,0.05,-5.733999999999999,99.01666666666667,54.733333333333334,25.0,3.206187824335273,0.4757575757575757,1.4324085318679054,16.589114266396223,0.05340909090909093,1.3536608202940237,4.016410484229231,83212.0,63459.0,35.255,46.22888888888889,3.571607,5.081619,3.261027,3.619772,3.44186,1.201794,6.46,13.1,50.7,66.0,66.0,11.860000000000001,24.7,43.3,78.8,139.99999999999994,True,0.3508771929824561
201537140,EURJPY,15,41,71,44,28,44,-22,89,0,90,56,100,False,False,False,0.3592592592592593,0.23622047244094488,0.0,-4.705333333333333,173.8,60.93333333333333,43.0,4.113194027090749,0.3592592592592593,1.2864373231889235,24.435,0.016543209876543213,1.2165432098765432,4.001322301223392,24535.5,38497.5,42.775,27.261666666666667,4.973218,7.222101,10.740911,5.195675,6.060175,1.33561,10.780000000000003,23.35,48.8,81.0,81.0,4.020000000000002,26.0,60.3,126.75,190.0,True,0.23622047244094488
120113183,GBPUSD,60,25,55,34,22,34,-17,68,0,69,37,70,False,False,False,0.1578125,0.14798206278026907,0.0,-9.089090909090912,46.61666666666667,27.975,12.0,3.405660377358491,0.1578125,1.0003721424774057,19.164285714285718,0.007291666666666667,0.4375,3.987816507133827,39717.0,42683.0,11.856388888888889,11.0325,3.358275,4.847046,5.079812,2.832791,2.280784,2.117808,7.280000000000001,16.25,41.2,96.0,96.0,9.6,28.85,51.8,123.9,169.98,True,0.14798206278026907
110124169,EURUSD,60,32,27,17,11,17,-9,34,0,46,30,52,False,False,False,0.32386294846442554,0.2508710801393728,0.0,-3.3916666666666675,25.25,3.8916666666666666,6.0,6.470588235294118,0.32386294846442554,1.7119929762949957,43.98000000000002,0.0,1.3555488122073873,3.983491401112797,6203.0,12599.0,3.499722222222222,1.7230555555555556,1.525652,3.473877,4.195419,1.667347,2.143235,1.136258,4.800000000000001,10.5,26.9,31.0,38.16000000000001,2.0,10.5,32.6,65.44999999999999,116.6600000000003,True,0.2508710801393728
22042132,GBPJPY,240,142,95,59,38,59,-30,119,0,120,63,121,False,False,False,0.18273211117681845,0.23648648648648649,0.0,-8.15542857142857,12.725,7.4875,3.0,2.9285714285714284,0.18273211117681845,0.6405107550026565,15.34064351203207,0.0,1.2687784281581702,3.971279913954757,50070.5,68819.0,4.779097222222222,3.4771180555555556,1.542407,2.221305,8.062013,1.525206,1.529178,1.324547,19.04,39.075,91.6,142.525,176.67000000000002,6.88,24.725,67.45,155.875,283.7900000000002,True,0.23648648648648649
22042161,GBPJPY,240,192,103,64,41,64,-32,128,0,129,71,130,False,False,False,0.225,0.20512820512820512,0.0,-8.409375,14.466666666666667,9.825,4.0,3.4895238095238095,0.225,0.7108868060562366,21.193548387096776,0.0009958506224066398,1.1978836407646343,3.9623288684513867,49366.0,75151.0,5.218819444444445,3.4281944444444443,1.585755,2.442048,10.127184,1.381588,1.696531,1.238139,13.95,29.45,74.4,146.35,199.65,9.05,32.75,78.19999999999999,182.6,304.45000000000005,True,0.20512820512820512
173031711,USDJPY,30,49,48,30,19,30,-15,61,0,82,53,94,False,False,False,0.44153118560955773,0.28688524590163933,0.0,-3.6288571428571426,51.78333333333333,22.766666666666666,13.0,6.538043478260869,0.44153118560955773,1.8775409111643289,23.80680272108843,0.0,1.634967975166019,3.9415599842853197,18402.0,18250.0,10.13888888888889,10.223333333333333,2.64443,4.537423,6.450763,2.47605,3.186259,1.913194,13.14,21.650000000000002,40.05,58.5,66.0,4.050000000000001,20.525,44.25,101.44999999999999,206.61000000000013,True,0.28688524590163933
220410144,GBPJPY,240,28,105,66,42,66,-33,131,0,132,75,133,False,False,False,0.3168185938759065,0.22509225092250923,0.0,-9.171639344262296,14.4875,12.070833333333333,4.0,3.423076923076923,0.3168185938759065,1.0032054375366604,16.359761513157892,0.003474325462439998,1.5492516229485551,3.9368694912296016,105843.0,96451.0,6.697986111111111,7.350208333333334,2.072723,1.683824,2.750111,1.524504,1.383483,0.637732,19.0,31.6,73.0,135.75,219.2,7.0,31.200000000000003,90.3,182.8,301.9,True,0.22509225092250923
173025143,USDJPY,30,21,44,27,18,27,-14,55,0,125,81,143,False,False,False,0.41960784313725485,0.3,0.0,-3.100740740740741,61.53333333333333,31.4,15.0,8.927083333333334,0.41960784313725485,4.39978947368421,38.16433566433565,0.0,1.5439029088807554,3.9354994202289504,10391.0,54275.5,30.153055555555557,5.772777777777778,1.894347,6.936657,8.727533,1.880485,5.675315,3.991051,5.74,19.9,45.75,51.0,51.0,0.7600000000000002,11.325000000000001,50.650000000000006,147.675,185.0,True,0.3
170428148,USDJPY,240,23,50,32,35,32,-16,63,0,64,40,71,False,False,False,0.6,0.23076923076923078,0.0,-2.771904761904762,12.904166666666665,4.354166666666667,3.0,6.158628728430781,0.6717391304347826,1.257222002374357,33.795669553630916,0.040434782608695666,2.1769565217391307,3.903606803454582,39306.0,26168.0,1.8172222222222223,2.7295833333333333,0.816251,1.788507,5.73372,0.780669,1.531705,1.718367,7.9,20.15,42.7,46.0,46.0,4.3,22.4,48.9,93.6,167.4,True,0.23076923076923078
113097061,EURUSD,30,21,23,14,20,14,-7,28,0,32,21,37,False,False,False,1.6562499999999998,0.4067796610169492,0.08333333333333333,-3.3495833333333334,19.45,19.233333333333334,5.0,5.491341991341992,0.4888888888888889,0.9465741754898381,19.622688679245286,0.0,1.6562499999999998,3.8970444891571656,72893.0,64458.5,35.81027777777778,40.49611111111111,3.086678,5.245127,2.752132,3.233328,3.644319,1.061975,3.3,9.35,16.6,35.55,51.0,4.24,13.0,20.3,45.85,66.80000000000001,True,0.4067796610169492
170101021,USDJPY,60,35,38,24,15,24,-12,48,0,52,34,60,False,False,False,0.3715686274509804,0.2773109243697479,0.0,-2.958484848484849,7.033333333333333,7.483333333333333,3.0,4.3604651162790695,0.3715686274509804,1.5121951219512197,31.25,0.02098039215686275,2.14894660894661,3.8800447969346505,3298.0,11635.0,3.2319444444444443,0.9161111111111111,1.367689,2.397309,4.52136,1.198664,1.902602,1.832808,5.38,16.65,34.4,51.0,51.0,2.8200000000000003,12.15,36.3,75.0,75.0,True,0.2773109243697479
120112134,GBPUSD,60,16,40,25,16,25,-13,50,0,86,55,98,False,False,False,0.558282208588957,0.3382352941176471,0.0,-5.5608695652173905,40.61666666666667,16.383333333333333,10.0,6.188925081433225,0.558282208588957,1.5900299102691926,12.723916083916086,0.02386540120793789,2.428043315433345,3.8765967588179224,31160.5,43205.0,12.001388888888888,8.655694444444444,1.571026,3.601365,9.166846,1.478152,2.170567,1.665269,11.42,18.95,35.55,61.0,61.0,3.5,14.825,39.05,84.925,164.80000000000015,True,0.3382352941176471
800422153,GER40,240,66,504,315,202,315,-158,630,0,631,325,632,False,False,False,0.6,0.22058823529411764,0.5666666666666667,-10.738,1.3833333333333333,1.5791666666666666,3.0,2.211820060683347,0.2236612631157618,0.40635387814108315,17.444830056366655,0.05346993955019627,3.48843970697569,3.8755107804135367,8331.0,48777.0,3.3872916666666666,0.5785416666666666,0.90674,1.305636,4.14412,0.499864,1.117732,2.114362,43.38,152.27499999999998,327.34000000000003,846.42,2468.51,208.99,348.11749999999995,606.935,1017.74,1621.325,False,0.22058823529411764
220144148,GBPJPY,60,191,77,48,31,48,-24,96,0,97,61,108,False,False,False,0.4088098918083462,0.2639593908629442,0.057692307692307696,-8.086730769230769,46.95833333333333,47.833333333333336,12.0,2.7781139246044892,0.4088098918083462,0.6523745122774078,21.079753320683114,0.021614039041153783,3.6281261407991905,3.8746854050231647,55915.5,64308.5,17.86347222222222,15.532083333333333,3.322776,4.191914,13.69878,2.754976,3.282245,1.122265,14.100000000000001,30.5,78.2,141.0,214.68000000000004,9.3,39.7,99.4,165.2,259.71999999999997,True,0.2639593908629442
913026119,XAUUSD,30,21,907,567,363,567,-284,1134,0,1221,785,1396,False,False,False,0.2690012970168612,0.22580645161290322,0.0,-20.92214285714286,31.9,51.13333333333333,8.0,3.9944827586206895,0.2690012970168612,1.0140062474243023,26.28941320546158,0.05664731533639098,1.98472972627078,3.874671736006257,12752.0,35023.0,19.45722222222222,7.084444444444444,2.738111,3.168993,21.719012,1.910707,1.9449,1.017895,100.2,302.875,1057.5,2128.75,2993.35,223.0,656.35,1243.8,2049.375,2867.5,True,0.22580645161290322
113039851,EURUSD,30,23,36,22,14,22,-11,45,0,54,34,61,False,False,False,0.6,0.391304347826087,0.0,-3.9070370370370364,61.86666666666667,45.3,15.0,4.948936170212765,0.36600943714189416,1.7777777777777777,18.932038834951456,0.01978260869565218,1.8556521739130456,3.8731482748241985,15896.0,34314.5,19.06361111111111,8.831111111111111,3.461423,4.732382,1.946788,3.693447,3.222395,1.531807,7.000000000000001,14.4,36.7,46.0,46.0,5.5,13.9,35.8,78.1,132.76000000000008,True,0.391304347826087
220430130,GBPJPY,240,26,93,58,37,58,-29,116,0,117,65,118,False,False,False,0.3814716343379383,0.26436781609195403,0.0,-7.278260869565218,8.991666666666667,5.552083333333333,3.0,4.1510989010989015,0.3814716343379383,1.3283313626428752,14.166072041166384,0.0,1.8051296552101435,3.8707533768139823,26226.5,42974.0,2.9843055555555558,1.8212847222222222,1.201894,1.950297,13.439584,1.333355,0.765392,0.778708,17.42,31.8,74.6,110.30000000000001,133.66000000000003,3.579999999999998,29.25,90.4,167.55,270.52000000000004,True,0.26436781609195403
20301733,EURJPY,30,184,60,37,24,37,-19,75,0,105,67,120,False,False,False,0.48166666666666663,0.32653061224489793,0.0,-3.6995312499999997,111.3,29.1,28.0,6.045340050377833,0.48166666666666663,2.4639567930365476,20.263803299097418,0.008000000000000007,1.735068965517242,3.8621490774444656,32306.0,32425.0,18.01388888888889,17.947777777777777,2.872623,5.040511,7.563811,2.6852,3.723951,1.294357,14.7,26.2,60.0,60.0,60.0,2.15,15.175,50.95,114.175,213.05,True,0.32653061224489793
220111112,GBPJPY,60,30,76,48,30,48,-24,95,0,122,79,140,False,False,False,0.5325757575757575,0.31007751937984496,0.0,-3.9887500000000005,58.1,13.524999999999999,15.0,6.121212121212121,0.5325757575757575,2.6619254458540174,25.314666666666664,0.02954545454545454,1.8420268724985707,3.859700854700855,20522.0,12676.0,3.5211111111111113,5.700555555555556,1.545662,3.587736,3.921148,1.331242,1.591964,1.606933,14.96,34.4,66.0,66.0,66.0,3.8,25.4,56.9,162.5,252.6,True,0.31007751937984496
810411336,US30,240,74,328,205,131,205,-102,410,0,634,407,724,False,False,False,0.47059807506409446,0.2846715328467153,0.0,-3.551538461538461,32.97083333333333,6.202083333333333,8.0,8.301502447808227,0.47059807506409446,3.29063987910358,44.76111849390921,0.055356304985337244,1.7551983349657196,3.85580770727033,34633.5,82070.5,5.699340277777778,2.405104166666667,1.345465,2.463362,7.308853,1.441574,1.573205,1.063962,35.484,131.72,252.0,341.41,405.4,46.58400000000002,130.8,322.29,784.2,1246.866,True,0.2846715328467153
913038112,XAUUSD,30,27,1438,899,575,899,-449,1797,0,2303,1480,2632,False,False,False,0.45062500000000005,0.30685920577617326,0.0,-13.17764705882352,55.3,13.466666666666667,14.0,5.432343234323432,0.45062500000000005,1.878395360077332,24.496532593619975,0.039338235294117646,1.8443945676160265,3.8473859322777253,4121.5,4364.0,2.4244444444444446,2.289722222222222,1.336672,2.16872,4.523444,1.526343,1.777781,1.03197,245.51999999999998,590.5,1360.0,1360.0,1360.0,110.60000000000002,372.5,1243.5,2577.5,4115.0,True,0.30685920577617326
22011619,GBPJPY,60,288,92,58,55,58,-29,115,0,116,65,117,False,False,False,0.36826717085304306,0.27320954907161804,0.02912621359223301,-7.032621359223301,44.28333333333333,25.891666666666666,11.0,3.4067796610169494,0.36826717085304306,0.8674351585014409,15.417647058823531,0.0033033973823447505,1.3819791666666665,3.815568279395687,73480.0,92739.0,25.760833333333334,20.41111111111111,2.728537,4.835518,5.712236,2.711474,3.556886,1.44879,17.88,33.9,69.1,100.3,137.38000000000002,6.6400000000000015,27.8,66.1,141.3,238.76000000000005,True,0.27320954907161804
222414154,GBPJPY,1440,63,199,124,80,124,-62,249,0,273,176,312,False,False,False,0.5166666666666666,0.3656716417910448,0.0,-9.961836734693875,8.277083333333334,3.6979166666666665,3.0,4.462242562929061,0.5166666666666666,2.6886530853699115,16.677873899739332,0.02371794871794875,1.7198717948717956,3.81544328789166,254165.0,108162.0,1.251875,2.941724537037037,0.856148,1.203729,3.831349,0.830163,0.952784,0.933504,63.7,144.775,156.0,156.0,156.0,7.040000000000002,56.775,146.75,390.0,390.0,True,0.3656716417910448
113044364,EURUSD,30,32,33,20,13,20,-10,41,0,49,32,56,False,False,False,0.4292682926829269,0.2717391304347826,0.0,-3.9368,47.56666666666667,21.633333333333333,12.0,3.4146341463414633,0.4292682926829269,1.3553585544889892,36.53092006033192,0.0,1.4004017216642755,3.789187603096055,18751.5,11686.0,6.492222222222222,10.4175,2.2932,3.044357,4.030813,2.337517,3.042791,1.261792,5.73,15.975000000000001,35.55,41.0,41.0,0.0,13.65,34.849999999999994,70.0,70.0,True,0.2717391304347826
173013121,USDJPY,30,19,31,20,12,20,-10,39,0,88,57,101,False,False,False,0.3803921568627451,0.3235294117647059,0.0,-2.886060606060606,95.8,20.566666666666666,24.0,7.116883116883116,0.3803921568627451,2.3805833333333335,45.891111111111094,0.0,2.1780392156862747,3.7852190077843613,37003.5,33141.5,18.411944444444444,20.5575,2.54484,5.12466,4.457417,2.350628,2.910627,1.05025,5.970000000000002,19.1,51.0,51.0,51.0,1.4100000000000001,12.9,37.25,111.425,190.0,True,0.3235294117647059
22045560,GBPJPY,240,206,114,72,46,72,-36,143,0,144,72,145,False,False,False,0.196453282751811,0.20512820512820512,0.0,-8.071874999999999,13.214583333333334,6.49375,3.0,3.1180886075949363,0.196453282751811,0.6823732576785494,16.194814340588994,0.01740336544323863,0.7789786017499783,3.7730319075113865,45492.0,63814.5,4.4315625,3.1591666666666667,1.515167,2.171844,5.497329,1.379523,1.55913,1.034974,15.05,33.1,77.4,126.225,158.25,9.0,27.775,67.05,157.725,268.35,True,0.20512820512820512
203031880,EURJPY,30,223,88,55,35,55,-27,110,0,111,55,112,False,False,False,0.30932817786370226,0.21777777777777776,0.0,-8.626530612244897,108.26666666666667,104.46666666666667,27.0,3.573109355731093,0.30932817786370226,0.9951050420168067,19.214754098360686,0.025955056179775286,1.4015016685205786,3.759165595283916,54489.0,76907.0,42.72611111111111,30.27166666666667,4.726561,5.676987,5.39394,3.045643,4.702525,1.380126,13.000000000000002,27.5,59.2,108.4,190.25999999999996,9.340000000000002,31.2,73.9,146.2,234.85999999999996,True,0.21777777777777776
220167120,GBPJPY,60,200,86,53,73,53,-27,107,0,108,69,122,False,False,False,0.6,0.3284313725490196,0.04477611940298507,-9.078955223880598,55.36666666666667,53.666666666666664,14.0,2.967403958090803,0.39337016574585637,0.6959863364645602,22.916666666666668,0.023023311645043707,7.755050481066036,3.7402173979807287,37874.0,80095.0,22.24861111111111,10.520555555555555,3.885491,4.681627,8.057351,2.559172,3.465966,1.506258,13.53,30.7,64.35,139.425,292.41000000000014,13.85,38.575,92.55,174.0,281.8800000000003,True,0.3284313725490196
173017191,USDJPY,30,44,59,37,24,37,-19,74,0,88,56,100,False,False,False,0.33421052631578946,0.27941176470588236,0.02631578947368421,-3.9455263157894733,109.23333333333333,46.2,27.0,6.0,0.33421052631578946,0.9574468085106382,42.833333333333336,0.012105263157894739,1.961464163510451,3.7294322950765624,34937.0,41847.0,23.248333333333335,19.409444444444443,3.751809,7.305692,6.854573,3.146693,4.065284,1.589362,10.100000000000001,18.75,51.2,76.0,76.0,2.35,13.075,51.3,135.52499999999998,231.55,True,0.27941176470588236
170168117,USDJPY,60,22,52,33,21,33,-16,65,0,66,40,72,False,False,False,0.3024390243902439,0.27058823529411763,0.0,-2.5426086956521736,15.55,5.1,4.0,5.007042253521127,0.3024390243902439,2.384143208299193,88.74,0.008780487804878057,1.8048780487804879,3.719574616255114,15780.0,6692.5,1.8590277777777777,4.383333333333334,1.747959,2.982254,3.067318,1.628002,1.916186,1.36,3.04,18.0,37.7,41.0,41.0,2.62,11.1,66.4,90.0,90.0,True,0.27058823529411763
170116193,USDJPY,60,40,59,37,24,37,-19,74,0,102,66,117,False,False,False,0.48518518518518516,0.24793388429752067,0.0,-4.425666666666666,35.69166666666666,22.25,9.0,4.609304211921578,0.48518518518518516,1.9446281346616285,23.42032967032967,0.03679012345679013,1.1708641975308642,3.6874679659973273,13831.0,36349.0,10.096944444444444,3.8419444444444446,2.026326,3.08911,5.090683,1.765151,2.181269,1.457672,7.7,18.1,46.6,81.0,81.0,5.3,23.7,60.3,143.3,165.0,True,0.24793388429752067
221510100,GBPJPY,15,200,94,59,38,59,-30,118,0,119,71,127,False,False,False,0.2582216808769793,0.29004329004329005,0.0,-6.904477611940298,306.70000000000005,107.86666666666666,77.0,3.9607936488307964,0.2582216808769793,1.2853798425670753,17.333442594292208,0.0,1.5237512119320527,3.662083985660985,53313.5,65276.0,72.52888888888889,59.23722222222222,4.853965,7.733091,14.312087,4.839823,5.277258,1.144186,19.9,44.55,71.2,107.45,142.7,2.6,20.0,74.6,158.25,261.0,True,0.29004329004329005
110416170,EURUSD,240,19,36,22,14,22,-11,45,0,58,37,66,False,False,False,0.3387096774193548,0.3076923076923077,0.0,-2.9778571428571423,13.545833333333334,1.7833333333333334,3.0,5.030700194270391,0.3387096774193548,1.789955658376711,18.29231692677071,0.0,1.5464516129032262,3.6472468495181625,15263.0,12565.0,0.8725694444444444,1.0599305555555556,0.754033,1.433787,6.911511,0.760422,0.880793,1.420497,9.2,19.8,31.0,31.0,31.0,0.5,6.75,27.3,62.8,112.4,True,0.3076923076923077
22043162,GBPJPY,240,156,97,61,39,61,-30,122,0,123,66,124,False,False,False,0.3431952662721893,0.24509803921568626,0.02,-6.561600000000001,12.854166666666666,7.2375,3.0,3.7593360995850618,0.3431952662721893,0.7933168316831682,13.782178217821782,0.025850186177531882,1.904992242790045,3.6410594599740227,43739.5,54448.5,3.7811458333333334,3.0374652777777778,1.361416,2.19666,5.919334,1.082318,1.471912,1.429862,15.120000000000001,32.050000000000004,66.80000000000001,124.95,182.2,9.270000000000001,28.2,83.19999999999999,155.775,260.22,True,0.24509803921568626
800413945,GER40,240,130,1353,845,541,845,-423,1691,0,2037,1310,2328,False,False,False,0.6,0.268361581920904,0.010526315789473684,-20.30789473684211,20.1,4.920833333333333,5.0,6.2159825692001665,0.5876159793814433,1.671719264766855,35.981913425940185,0.052368175540800525,2.226993398033456,3.6408555727872596,23038.0,89868.0,6.240833333333334,1.5998611111111112,1.518569,2.405212,4.306482,1.009028,1.473758,1.851776,168.15700000000004,447.7325,866.1,1485.5025,2982.7909999999997,258.02400000000006,599.8475,1540.795,2899.8275,4881.836,True,0.268361581920904
120114185,GBPUSD,60,18,32,20,13,20,-10,40,0,41,24,43,False,False,False,0.6,0.3442622950819672,0.047619047619047616,-3.5695238095238087,18.5,4.666666666666666,5.0,3.3157894736842106,0.2658536585365854,0.9224687484011801,18.318434343434344,0.0,1.0388871951219514,3.6381499446855585,11463.0,38624.5,10.729027777777778,3.1841666666666666,1.519006,2.082689,2.76949,1.574213,1.403296,0.745,7.9,14.3,32.7,41.0,41.0,0.7,8.0,30.0,57.1,115.1,True,0.3442622950819672
223057156,GBPJPY,30,24,68,43,27,43,-21,86,0,114,73,130,False,False,False,0.4009180987034585,0.28870292887029286,0.014492753623188406,-6.383768115942028,101.7,49.36666666666667,25.0,4.241176470588235,0.4009180987034585,0.9823434991974319,17.54109589041096,0.0015452538631346604,5.684553293568465,3.6214946896618923,37843.5,59424.0,33.013333333333335,21.024166666666666,3.52393,4.930633,8.65296,3.593774,4.653256,1.108425,14.56,28.4,64.0,100.85,133.60000000000002,3.18,26.5,76.0,176.85000000000002,276.56000000000006,True,0.28870292887029286
